MSE,Pearson,Spearman,Kendall,MSE-to-rho
1.593043081247390580e-01,2.355612338696607203e-02,1.641122919392546189e-02,1.116597908071841755e-02,-2.639248465509815289e-01
8.142286232814074931e-02,3.575172329847437491e-01,1.947910956920484160e-01,1.310472142351127023e-01,2.213965038049346301e+00
6.755152319328953936e-02,2.631748049028311276e-01,1.660291208363925408e-01,1.125880735091886464e-01,2.714537813763797214e+00
8.916848682563738304e-02,2.368776509013245379e-01,2.055086376720099972e-01,1.371989623702962457e-01,3.301774787345518547e+00
8.342939290186961176e-02,1.899460689756139742e-01,1.562911533092367911e-01,1.042867858482310200e-01,1.918804048561001396e+00
7.284511091143773542e-02,2.312284951769623120e-01,2.427001636046900723e-01,1.669577030462140732e-01,3.396664873066151724e+00
1.181280012941375163e-01,3.537877909719271408e-01,4.554258760769667735e-01,3.197076509563694935e-01,4.072553270743076936e+00
9.176715811351447705e-02,2.015705602621738757e-01,1.725565634852588293e-01,1.147412593240821482e-01,2.598028279313525868e+00
6.488582660560360260e-02,1.597189950044216322e-01,9.378390044974845019e-02,6.254121348501895383e-02,1.905900329198017884e+00
6.999639405318153207e-02,3.707761234525681071e-01,2.822884616920072198e-01,1.920800308371879428e-01,4.690859658560174950e+00
1.480563951336638651e-01,2.410692529537794282e-01,1.522604790431325295e-01,9.969425344834768887e-02,1.048294978386747900e+00
1.110117738206545801e-01,1.241369894813253855e-01,5.701808301590755024e-02,3.823046630828853126e-02,9.416717357251998266e-02
1.343364549219018544e-01,1.763977413371649872e-01,1.267895708795245546e-01,8.505819477434677089e-02,1.091915991074799086e+00
7.968026711153418373e-02,2.093507944229059670e-01,7.634979216171551564e-02,5.030266283285409618e-02,1.478725028241312467e+00
9.586839550768701257e-02,2.481587846442164513e-01,2.127953798561778298e-01,1.431845022294453151e-01,2.968927081486214092e+00
9.138141697479601477e-02,2.498249552932196860e-01,2.542436774334950189e-01,1.739623494603491916e-01,2.974112356532176094e+00
7.404271692287332784e-02,3.821345266537066188e-01,2.750718983448734445e-01,1.925161270158769478e-01,3.801823091209017402e+00
4.596825330447792263e-02,2.271182413297758718e-01,1.854638799525606396e-01,1.238896737092136241e-01,4.646501500617077340e+00
1.699492780643448164e-01,2.178916534376373892e-01,2.062996675046823436e-01,1.379050923032045239e-01,1.272782749516335299e+00
1.374257982215151830e-01,2.160765927695985633e-01,1.702441472147523394e-01,1.143718589823727871e-01,2.176254588403132573e+00
9.068219322415571604e-02,3.335822635845103190e-01,1.711832376044255810e-01,1.132789306996707657e-01,2.159334111749620977e+00
1.114188223921170201e-01,4.297705193210272223e-01,3.992081972063781237e-01,2.732376338709004981e-01,8.479249317625027871e+00
1.206160476076704180e-01,1.860997601691847525e-01,9.901272675801137124e-02,6.570940117514688372e-02,9.084027375340508748e-01
7.760066498980990046e-02,7.019775030694042073e-02,2.328915719983060129e-02,1.597551777305497578e-02,1.139055933303449342e+00
5.579501855251358527e-02,6.481151296297504860e-02,6.421637359713085191e-02,4.269489936242029660e-02,1.317562186605589103e+00
4.704713662052248391e-02,1.379982694342904714e-01,9.285515588054932268e-02,6.234583489602865680e-02,1.841507648342247450e+00
1.756708057550306068e-01,2.404056984160293509e-01,1.227827993637937709e-01,8.311353502521146019e-02,1.249279621349495661e+00
5.017191761153028118e-02,3.825802609084625883e-01,2.471316230801816616e-01,1.661344543067883317e-01,5.359396309172194783e+00
2.143868189492535714e-01,3.309208959016651797e-01,2.824083876391935699e-01,1.909170312955785764e-01,2.282857784046397942e+00
1.066104080481864030e-01,2.937902317780822781e-01,1.632701391760959242e-01,1.104761636871275376e-01,1.371390732665754841e+00
6.788138333793997115e-02,6.039049661230303651e-02,4.597310675739228053e-02,3.121975663624618549e-02,1.391311087679861780e+00
1.055518268604076493e-01,1.570749543039742513e-01,8.709583672805996934e-02,5.696457890569652655e-02,9.845946319905202193e-01
1.706525245569889826e-01,9.313261844570315529e-02,1.249252116628939563e-01,8.308824019669124039e-02,1.023166073753605465e+00
5.847806598600750055e-02,1.708876441985060224e-01,1.639619898900311068e-01,1.094430137100470685e-01,3.987236641178975471e+00
1.318322847589901425e-01,2.030387163098702485e-01,1.352511523242367897e-01,8.798497728882775926e-02,1.003800161747694153e+00
7.805649572287055860e-02,1.876454524451249550e-01,1.083934319748973835e-01,7.277701379339082677e-02,1.674049701822418745e+00
7.574756382964681345e-02,2.202632177399309887e-01,1.912150128471095945e-01,1.281550610492978304e-01,2.546002687073355641e+00
8.025093139670223807e-02,2.613934671563942769e-01,2.017307746911058686e-01,1.367252364878943083e-01,3.086635924654858698e+00
1.371977167235245154e-01,1.292176229708138502e-01,1.198202555675040165e-01,8.096553735883650627e-02,8.936463052671911322e-01
2.957999295308075816e-01,1.538694068755329658e-01,1.321285936504467962e-01,8.798410217943908318e-02,1.425349099441651335e+00
2.555503208485551681e-01,7.638097084674096149e-02,2.847307819489184808e-02,1.926005334000083571e-02,2.976607622599659053e-01
1.566716304949236915e-01,1.592962427880530440e-01,1.167855728560246026e-01,7.876076176188689937e-02,1.339075440016362029e+00
9.397694819972594871e-02,2.605562522090034139e-01,2.241205183612581531e-01,1.539658498979038781e-01,4.018821142667929003e+00
