MSE,Pearson,Spearman,Kendall,MSE-to-rho
2.170838125797273366e-01,1.567463528739168888e-01,1.090038987266234299e-01,7.404004667250072003e-02,6.586018747516639849e-01
1.664307048475060502e-01,1.733949458527775656e-01,1.314241732566277243e-01,8.991815643622119714e-02,1.042261987713206217e+00
1.483445801857917468e-01,2.628174094611079870e-01,2.270316000083062724e-01,1.526848564403883723e-01,2.330604265948214238e+00
7.978979828119393825e-02,1.856308518616873460e-01,1.763154201221159567e-01,1.179364712255698278e-01,2.157305509131436594e+00
1.088774369736669051e-01,4.067190118844679070e-01,3.618360469740007912e-01,2.511613535025211674e-01,1.024123289787706526e+01
5.524409045842317706e-02,1.990407097487524590e-01,1.698259049113423069e-01,1.137480310038754688e-01,2.979033272988651504e+00
7.663940830469125054e-02,8.788179938610884978e-02,2.285959316968113383e-03,3.084968954452625982e-04,1.014549829517351204e-01
2.368387414454527218e-01,2.236043015614560259e-01,1.624602278821910828e-01,1.090074801016793354e-01,8.895917417534819904e-01
1.855142069936107918e-01,6.937014728722477874e-02,6.715478218210597927e-02,4.511391007209234610e-02,1.457241037218815594e+00
5.114289708515887267e-02,2.875453669963147774e-01,1.478392600756134601e-01,9.996553735883650926e-02,3.409878562189172957e+00
5.397139031427150568e-02,5.095354313524933509e-01,3.384384468818508185e-01,2.300505063132891326e-01,6.343486967072476723e+00
7.266515932702166669e-02,3.056361091390777940e-01,2.778541561383462422e-01,1.882459890819685455e-01,3.742139537518755166e+00
5.273241639097969724e-02,4.529919188108128547e-01,3.240686605088853867e-01,2.225367545943242320e-01,6.289387602922432485e+00
2.194656482271526432e-01,3.151902079650829580e-01,2.363229277394207628e-01,1.596239321581864046e-01,1.428914883117949230e+00
7.922770002192543182e-02,2.668171935830114805e-01,2.409031290453614582e-01,1.658078718173104649e-01,2.809873319414668558e+00
1.350522191397872385e-01,1.948538432166048995e-01,2.296111454236116900e-01,1.521409134475142644e-01,1.501102637156527697e+00
6.902137245166539703e-02,4.432517278974373309e-01,2.518556336696193276e-01,1.704412634912697289e-01,6.897233416581264542e+00
1.002252924337761336e-01,3.373332293807222992e-01,2.884313817723653806e-01,1.966761261824394313e-01,4.029055475978633005e+00
5.964701165442937159e-02,3.510181645351386215e-01,2.123160531143133689e-01,1.436851273075800961e-01,4.135284810437799052e+00
1.115437541692387846e-01,1.784208775812573533e-01,1.252307604254806472e-01,8.398001833562528107e-02,1.122889122040840126e+00
6.310835217815002895e-02,4.117827301574187859e-01,3.277654200197722134e-01,2.226791473934241206e-01,5.838011048883134713e+00
4.789562698116914957e-02,3.254060872134935667e-01,1.251068786188574977e-01,8.397966412468223230e-02,2.561336281692291994e+00
7.709856311333633527e-02,1.939832866098443187e-01,2.026611785103309415e-01,1.360950535483601842e-01,2.857737042828242924e+00
2.115838724108521640e-01,2.468315089943416973e-01,1.559028125531689846e-01,1.032735133558361357e-01,2.001490556996269543e+00
1.330172976948770514e-01,1.821256395544505746e-01,1.541117679783089167e-01,1.041386423302912839e-01,1.114845181462269075e+00
1.231858771648351586e-01,4.519737450530143530e-01,3.550051313125802133e-01,2.410443180397549290e-01,3.916637574895532214e+00
7.277749989481341331e-02,4.180035380299978454e-01,3.141621739244089828e-01,2.189227195066049403e-01,9.676160312344242342e+00
1.356076375664709843e-01,9.993157264645025073e-02,1.680117504376836199e-02,8.724944784764763692e-03,-6.001485313792557369e-02
4.510525731115907350e-02,3.490995201159814987e-01,2.996858482450914241e-01,2.054019252406550367e-01,6.777642361050355113e+00
3.054448929086334696e-01,1.748484388801727907e-01,1.576588983462328397e-01,1.056406842521981498e-01,6.120753153381143230e-01
1.432866650423690880e-01,3.752868515991091836e-01,2.926359247833738575e-01,2.001213276659582208e-01,5.982753322600971480e+00
1.506273233573247328e-01,2.413829534908231433e-01,1.890687288995114013e-01,1.271648539400758171e-01,2.271093248640295492e+00
1.255907024983967391e-01,6.269023365888150290e-02,7.603710398495477918e-02,5.114043422094427527e-02,9.723512489403952630e-01
5.295313767861939414e-02,2.119736682427527941e-01,1.036992228390503784e-01,6.884791848981121343e-02,2.257319706930732917e+00
2.399887518874338210e-01,2.197770016588233011e-01,1.739185629831025981e-01,1.164842063591282201e-01,1.681230814845266153e+00
6.869568552664569172e-02,2.590520535825596160e-01,2.171083365251302855e-01,1.510528399383256060e-01,4.942581142503811087e+00
4.071602040048796778e-01,3.179399748977784212e-01,2.853004777390699687e-01,1.940920115014376501e-01,2.912289371059709087e+00
5.607631391606405363e-02,1.575168897446771743e-01,1.121418763537793267e-01,7.504796432887443636e-02,1.933431170267637667e+00
6.918786260396846133e-02,2.495914285545122457e-01,1.747357344411833713e-01,1.178846939200733218e-01,4.342468093312862543e+00
1.279821998844737629e-01,1.779601181015492140e-01,1.261664331666630390e-01,8.429116139517438266e-02,8.488871322841055056e-01
1.124425615376331705e-01,3.646376815823849094e-01,3.210373708599589815e-01,2.184694753510855181e-01,3.627535684867692733e+00
9.708742991977387105e-02,8.036291245866038213e-02,6.160734365011474867e-02,4.104688086010751386e-02,7.985107670950588599e-01
4.946601633906651946e-02,5.344442642717298630e-01,4.968641863103779865e-01,3.466618952369045492e-01,1.028512145183533910e+01
2.952552385061014140e-01,1.465744475632995703e-01,1.380211451097054232e-01,9.304485977413841369e-02,1.365444820627416567e+00
6.788105682559790466e-02,2.076809653615891982e-01,1.007819277622176574e-01,6.517879318248114007e-02,1.788655067997919845e+00
6.984693747374716433e-02,5.077467575639267316e-01,3.883707317636052037e-01,2.675045213985081105e-01,6.670892659415532222e+00
4.140490362065681745e-02,3.950689808494978195e-01,3.327819122622174275e-01,2.274692253198316028e-01,8.237927447881128629e+00
1.647355958897649131e-01,2.660722560932026748e-01,2.151325045801954217e-01,1.453548985289827844e-01,1.920825706000352184e+00
7.215566544126401916e-02,3.744144179302350550e-01,2.997788242074816978e-01,2.094386381631037075e-01,4.512255426633484667e+00
6.222179586057754314e-02,1.261717431774067588e-01,1.094171675221432549e-01,7.340130016252030543e-02,1.288484429517461782e+00
6.156392188143047783e-02,3.395287857801072562e-01,2.766691498776430169e-01,1.879005083968829093e-01,4.366619481371645684e+00
8.684946813467959992e-02,3.408236883228377700e-01,1.372352413161756768e-01,9.115612368212692995e-02,1.511790782450473047e+00
3.055818278544398248e-01,2.875636010216580662e-01,1.922363205427550514e-01,1.287033379172396186e-01,1.106062168866528195e+00
8.698710619795611831e-02,4.628337256069254835e-01,3.604758093980595657e-01,2.479728924448888761e-01,4.206142960566789490e+00
1.816337042504126975e-01,1.272675182232893554e-01,7.835139959924063147e-02,5.242951202233611663e-02,5.688015577486685848e-01
1.655100672571203912e-01,1.950085244906897552e-01,1.717091824954559975e-01,1.158633579197399510e-01,2.234777090662154908e+00
1.187512854822899838e-01,4.761544624975822537e-01,3.262801669575026708e-01,2.256047214235112619e-01,3.448713280723044505e+00
1.283409654017090284e-01,1.250493915528757272e-01,1.218002741296918129e-01,8.116864608076007626e-02,9.256932480703238264e-01
1.783954414009526757e-01,2.223896959880164170e-01,2.084839126950611687e-01,1.436913572529899263e-01,2.561813911516005238e+00
9.573141622074458901e-02,3.221324381622243105e-01,2.777656534182134096e-01,1.890729674542650784e-01,4.010535152364890443e+00
7.033388503054426033e-02,6.847980639536509206e-02,4.754500922726578177e-02,3.136473309163644724e-02,6.334626461997135971e-01
2.163177607668296532e-01,4.920106529639649007e-01,4.649969129218269326e-01,3.227278201441846073e-01,6.509424729379500896e+00
9.383497057305117961e-02,2.160970524530230197e-01,1.421827583153556229e-01,9.495311913989247510e-02,1.858847246575070500e+00
1.519370957165810110e-01,1.762672121335804309e-01,1.758152540674259023e-01,1.187875359419927196e-01,9.048236453634986853e-01
1.592945739626341894e-01,8.900326657024669463e-02,8.395091124923299841e-02,5.616370796349542255e-02,4.406219490475721812e-01
9.842456980228821151e-02,1.959937005128053189e-01,1.707754167777408849e-01,1.154871025544859514e-01,1.927226487868800575e+00
4.147058856629804585e-02,2.343512977944103015e-01,1.827335066989610735e-01,1.227607409259490606e-01,4.479315170378654010e+00
7.486314049089576317e-02,3.562444327662002141e-01,3.474759506089992733e-01,2.319764137183814301e-01,7.387311408447740035e+00
9.716687835833014153e-02,1.225574926616256471e-01,1.012368411208881547e-01,6.849249906238279173e-02,1.036871470289677744e+00
1.301982148397709260e-01,3.204254979445032014e-01,2.219027095531673766e-01,1.494805809059465418e-01,2.081646744667619231e+00
6.911974592187418442e-02,3.080962560964218278e-01,2.505202157815658581e-01,1.682620744259698820e-01,3.802769547790314508e+00
1.029454447435331904e-01,2.228020387817951642e-01,1.974966467030726258e-01,1.313614201775221701e-01,1.708212933606171324e+00
9.318238595602991448e-02,5.375837384581879652e-01,4.631996468234320652e-01,3.182940784264698952e-01,7.994677497456240012e+00
1.404145824357562189e-01,2.213925063742380461e-01,1.811204745331324306e-01,1.217564695586948326e-01,1.575265533012470742e+00
4.191094140940945095e-02,1.529661794713613465e-01,1.199459186475925199e-01,7.933633370838021059e-02,2.863154145841730891e+00
6.215380746954928676e-02,3.514324267138315139e-01,3.045836542356821219e-01,2.070079593282493358e-01,4.873775113157651440e+00
4.329869143428372730e-02,6.304473036101471140e-01,6.726200534159385569e-01,4.913386048256032090e-01,1.707903891257297957e+01
7.760479392105736063e-02,4.824829927703624399e-01,4.034149845064842199e-01,2.762335916989623330e-01,7.344398297264646658e+00
5.705332083271986710e-01,2.274227154292186304e-01,1.806104146267252519e-01,1.203778805684043579e-01,1.141263259887753678e+00
7.100588713023799070e-02,4.908939199410725790e-02,5.487479509960618146e-02,3.662066091594782385e-02,7.725018809264471153e-01
8.156616624083000422e-02,1.605021441481528921e-01,1.093285380910709176e-01,7.420498395632785238e-02,2.938822533495526468e+00
5.242002161335592575e-02,3.569537358227235502e-01,3.054854835935232327e-01,2.137538859024044335e-01,8.611607652286954462e+00
