MSE,Pearson,Spearman,Kendall,MSE-to-rho
2.242144565145243185e-01,8.022933524966866514e-01,8.173609382868898265e-01,6.213520440055005922e-01,3.725174818260729825e+00
3.558190985279410801e-01,9.666211076131308033e-01,9.624244512175698096e-01,8.311681668541899271e-01,3.186084752300924805e+00
3.742459447837592212e-01,7.640912874545432443e-01,7.780217335550272395e-01,5.803987373421676255e-01,2.194483382118256554e+00
1.698371826975025589e-01,9.025684828829799722e-01,9.160016546484635036e-01,7.730427553444179090e-01,6.176711285024033771e+00
8.382240687982625005e-01,6.664363484548871952e-01,6.916774852918358141e-01,5.206175980330873809e-01,1.059060723880186794e+00
4.888903893258967348e-01,7.222632696761364102e-01,7.036660184479065494e-01,5.129916031170562718e-01,1.705274211522129990e+00
3.315529964983569555e-01,8.250389580463947103e-01,8.515035103594300603e-01,6.638016627078383580e-01,2.592493019051190561e+00
2.008236275113541858e-01,7.651212680076057149e-01,7.489553560774275809e-01,5.492534691836478133e-01,3.749277831824398444e+00
6.392965605601603762e-01,6.806125258940550760e-01,6.642256416988382428e-01,4.844771846480809274e-01,1.124339734974124871e+00
5.761839026310594525e-01,8.623101348262304233e-01,8.719093902798343843e-01,7.046193899237404024e-01,4.381018737699029053e+00
3.194754913924501838e-01,9.236864634094225091e-01,9.319189047487331790e-01,7.771138475642787036e-01,5.144885739876325914e+00
9.862426237430229614e-01,7.204973743472153913e-01,7.466533506977087731e-01,5.403259782472807915e-01,1.010913616957270333e+00
3.647389975144080254e-01,7.559234883657195425e-01,7.459233831706780782e-01,5.717155686127431968e-01,2.109223065036276434e+00
7.356925706523945729e-01,2.984624833938663846e-01,3.068600550837508600e-01,2.257586573321664902e-01,4.729195238969389758e-01
2.740450717945277503e-01,9.167924587073805753e-01,9.260252242660191868e-01,7.544664958119763343e-01,3.912508065682523295e+00
5.549058996245176401e-01,6.636307478700843587e-01,6.350076263126193110e-01,4.596166812518231448e-01,1.188911992632416537e+00
5.818200835528762882e-01,6.582269923736810968e-01,6.729731562652055965e-01,5.234406592490726817e-01,1.211687005269942441e+00
7.353405257296770081e-01,7.574294498807637721e-01,7.584363166865050188e-01,5.857119639954992962e-01,1.754777146648295316e+00
4.335981301377119235e-01,9.291183685579208484e-01,8.795995802437435174e-01,6.982132766595823270e-01,2.469019965125790694e+00
2.158938731226804908e-01,8.108979947485132067e-01,8.087368141599503568e-01,6.537696170354626579e-01,6.184017800253879038e+00
4.168192630063470294e-01,4.536021758209091703e-01,4.462102968157859451e-01,2.940924282201941575e-01,1.338326095958561446e+00
2.058536113583209481e-01,7.855652486133714030e-01,7.670658651025917818e-01,5.679928532733257152e-01,3.760396206838202193e+00
3.898282276063773644e-01,7.876123703642033957e-01,7.773250830675794143e-01,6.355265866566653932e-01,3.034744167583921737e+00
4.812575262672983967e-01,7.265817131795401229e-01,7.169675253276177607e-01,5.450143976330373841e-01,2.113489171785589704e+00
4.088854677730355824e-01,9.386722483510068216e-01,9.350304096879753502e-01,7.773198941534356088e-01,4.233559664343355067e+00
2.503677833744529235e-01,9.273018109968887979e-01,8.931487554085744129e-01,7.279780597574695422e-01,5.203785196589595152e+00
4.651982304555606906e-01,8.395235845556244803e-01,8.114676867338701527e-01,6.578991957327998685e-01,2.347906041145054079e+00
1.804152649291701216e-01,8.518878776256223473e-01,8.405691363135803229e-01,6.482395299412425649e-01,5.969064572142111835e+00
5.015582523983371788e-01,8.197691328895740925e-01,8.420654898369609453e-01,6.732581989415341583e-01,1.870420787985951572e+00
4.876971328719470478e-01,7.821415428056002206e-01,7.653067377391679083e-01,5.812290911363918733e-01,2.147390717651704417e+00
3.705486568966513405e-01,8.183660357475557312e-01,8.122379900584063561e-01,6.262524690586322995e-01,2.474874440655210339e+00
5.007416093350508524e-01,8.533874840877432311e-01,8.543045237781958789e-01,6.731367462599490148e-01,1.982183172576284846e+00
6.561523606177158685e-01,6.710893833054267787e-01,6.804253112410206805e-01,5.223519814976871345e-01,1.438426353538770464e+00
2.676128260276888216e-01,9.267288979767490664e-01,9.286891432373306499e-01,7.733803808809435187e-01,6.442640295369634451e+00
3.275467788055534402e-01,8.708906130291081960e-01,8.808355017083674410e-01,7.186746259949159388e-01,3.078178961882105380e+00
1.485775982921277161e-01,8.850775178178516001e-01,8.869376014443376421e-01,7.070804475559443469e-01,7.314753288069852921e+00
2.687875296508674960e-01,8.480003123861136194e-01,8.368401827943778848e-01,6.562042755344417166e-01,3.478281776541269465e+00
2.472376314106203565e-01,7.280237785098783165e-01,7.166157472908710746e-01,5.261968162687001849e-01,3.025407096376371285e+00
4.809832826311888909e-01,8.950095223553183876e-01,8.938093355282710206e-01,7.215104179689126873e-01,2.005612504278382779e+00
4.864553925234240683e-01,9.096436146558163349e-01,9.036621205103457788e-01,7.299640163353751099e-01,2.058076180280851819e+00
2.876841911270426877e-01,5.557315997739352698e-01,5.320318841489357631e-01,3.936722923698794951e-01,2.937412118832463559e+00
2.427397408582808447e-01,7.280327866172099371e-01,7.198968990843267468e-01,5.685636537900570220e-01,3.756653250926824228e+00
2.875058586271193595e-01,5.634974030168247161e-01,5.671698072057783646e-01,4.018031837312996402e-01,2.335493880551227530e+00
6.547832437272903539e-01,8.908283312480355098e-01,9.091807162059487579e-01,7.386562278618159505e-01,1.876697911558047993e+00
4.802944978011273736e-01,6.272956682203066903e-01,5.949200437253132634e-01,4.447526149101970194e-01,1.200262173561838619e+00
3.581047693037662794e-01,6.494839713923626912e-01,6.176891397763929481e-01,5.032355294411799962e-01,2.921950707029070671e+00
2.924393897677227128e-01,8.065156468201868378e-01,7.948182907080983961e-01,5.992592407384255138e-01,2.883960848305358038e+00
1.761114781970920806e-01,8.425946392665141227e-01,8.401561149946269458e-01,6.590637788056840085e-01,4.986743780976818918e+00
6.079798218719004721e-01,9.195973882782957354e-01,8.971558240961848840e-01,7.396000958453138319e-01,2.656896148193306217e+00
2.340065734483278703e-01,9.008422028006995985e-01,8.854527329992616380e-01,7.244397424678084008e-01,5.145648618113829009e+00
3.822354037431499041e-01,9.108291087816439147e-01,9.158777531387150006e-01,7.497999333249988352e-01,2.903879159905102814e+00
4.321865928640562515e-01,5.222198533178533664e-01,5.434142419986601746e-01,4.166270783847980108e-01,1.400209325642252756e+00
5.061840804612204314e-01,8.312992726543918520e-01,8.192552360430506164e-01,6.298099970829685867e-01,2.648358234786106546e+00
1.872044537327322289e-01,9.312718350155568814e-01,9.322049085110143407e-01,7.855320248364378033e-01,7.969544013793394832e+00
3.164511618085691369e-01,8.425055907655334408e-01,8.492490843242045395e-01,6.571470183772970541e-01,3.499694596689163273e+00
2.818721200096902524e-01,6.698254294829246724e-01,6.866606357681349637e-01,5.228592740759260282e-01,3.023935100470844350e+00
4.263877641368850058e-01,8.710252321714069268e-01,8.791646106197598121e-01,6.993698170604658593e-01,2.642286473097192001e+00
4.394751172497509129e-01,8.649249711223901960e-01,8.792896258951504729e-01,7.039855398591489122e-01,2.804623273993216426e+00
3.918656055368547331e-01,7.466123153251702504e-01,7.023895598185868616e-01,5.392224028003499425e-01,1.842570557299668010e+00
3.709526563831205270e-01,7.580204648535490142e-01,7.775970406343288843e-01,6.203163103721297533e-01,4.195725968722492816e+00
2.937895881949530996e-01,5.587038710008408460e-01,5.386072541188634544e-01,3.799487435929490009e-01,2.271663887884308064e+00
1.066944641548744355e-01,8.940580762691316963e-01,8.847838363169350240e-01,7.007869525357334206e-01,8.908780250990616878e+00
2.445467461003550669e-01,8.185173069501420207e-01,8.120716327667444334e-01,6.131012001500186770e-01,3.422662321087184267e+00
6.276971019734512991e-01,8.578116436735724326e-01,8.770061877813467577e-01,6.903365837396341353e-01,1.518821604134536152e+00
5.550762716426844712e-01,1.621149577013557275e-01,1.820873927513655399e-01,1.414235321081801222e-01,4.671678993635635102e-01
2.212764264599607344e-01,9.669537882424471542e-01,9.635159594221245349e-01,8.296626036587905206e-01,5.038124178979579426e+00
3.279801924229674426e-01,5.080642799399314180e-01,5.226721811823779040e-01,3.869766845855731052e-01,3.127435926579733572e+00
2.563113700287286134e-01,8.634770807303088214e-01,8.533534956852110165e-01,6.866702712839103384e-01,3.377054796748577115e+00
3.769525809081257783e-01,6.761942114728677344e-01,6.565075484688680518e-01,4.728203317081300927e-01,2.214821549806471612e+00
1.641277174213074119e-01,8.299714647302248727e-01,8.504521862258155318e-01,6.955262324457223144e-01,7.991179197863041317e+00
4.348922784504334338e-01,8.238358153416286411e-01,8.064258962957172594e-01,5.948853189982080680e-01,2.123596544868674663e+00
3.850761305362146447e-01,9.096897275420738893e-01,9.216624601900385017e-01,7.551392465724880987e-01,3.024221249577690784e+00
4.131320838017247254e-01,9.558736024742652271e-01,9.464989433202962710e-01,7.978544401383506068e-01,4.268693391766752221e+00
5.627387299142042609e-01,8.072852392261659071e-01,7.880864619622887091e-01,6.288196232862440782e-01,1.489920229509227090e+00
4.370428586521641345e-01,8.387792803865176117e-01,8.596845633778840146e-01,6.767672000666747900e-01,2.352221424195546806e+00
5.420526151238094226e-01,9.052084275941923996e-01,9.086360750411888176e-01,7.396298912364044353e-01,2.703653349817773499e+00
2.225432863539851258e-01,8.951472878304761460e-01,8.759905965857907040e-01,7.092842438638161662e-01,4.464148818157739562e+00
5.085175171659502835e-01,8.138142488912052386e-01,8.136315704864308662e-01,6.256692711588947020e-01,1.887699842247049231e+00
4.493233826390898300e-01,9.231228236501735074e-01,9.271799904949999949e-01,7.763805267325080139e-01,2.571600485823517523e+00
1.809253333315276324e-01,8.594375309700549304e-01,8.317693424104586342e-01,6.402903487935991400e-01,4.843434529132320421e+00
2.819551445092138287e-01,9.344205529360681828e-01,9.348299282942177379e-01,7.856839396591239755e-01,4.057737592432192564e+00
3.880483106666539062e-01,8.442175001751737184e-01,8.592396922849953045e-01,7.141563945493185628e-01,2.221558731860705294e+00
5.547986085666314349e-01,6.750040176800524705e-01,6.226805340184459192e-01,4.618256657082134287e-01,1.694428924728325292e+00
4.393881529752020065e-01,8.995518903701477109e-01,9.009624445228507916e-01,7.434543901320997961e-01,3.420486818778265548e+00
