MSE,Pearson,Spearman,Kendall,MSE-to-rho
5.941023629175887222e-02,8.098666659943987156e-01,7.962035214250550164e-01,6.183557736383713532e-01,1.537577809270984197e+01
8.917705701607869795e-02,9.127544462260995806e-01,9.013948734202327229e-01,7.272187565112303576e-01,1.498910428951693063e+01
7.739832900884718869e-02,8.242071349656506785e-01,7.408057053250892698e-01,5.561275159394923895e-01,1.041228803175334505e+01
3.487077422281460726e-02,9.053463873781838478e-01,9.202079197219988904e-01,7.534918531483101312e-01,2.648333092753870233e+01
3.258256798961123302e-02,9.189128431494358873e-01,9.083470387085476050e-01,7.390130016252030032e-01,3.082629217990571746e+01
4.965122129994601480e-02,9.232196107425224563e-01,9.219801484840649541e-01,7.526579364087176982e-01,2.187119400674270153e+01
5.009031706231337200e-02,9.039769179060607174e-01,9.045775110402737296e-01,7.302008376047005589e-01,1.856219581452616296e+01
3.522140801556292167e-02,9.151978160991052214e-01,9.187797791293718097e-01,7.540367337583863128e-01,3.104318328828155060e+01
7.882664699750073500e-02,8.868861771368886648e-01,8.904654532416479418e-01,7.141862524482225361e-01,1.390153799321953443e+01
9.713914180512117635e-02,8.871686649630793342e-01,8.977671495276119407e-01,7.188289161145142714e-01,1.284339875822682053e+01
2.193375670362799346e-01,9.243923052585527600e-01,9.207868956997953269e-01,7.540031253906737119e-01,7.034725767158430010e+00
7.907497155224733898e-02,8.845420947561586367e-01,8.539050854672670665e-01,6.678977163812142015e-01,1.651190133323496312e+01
7.604557274549796075e-02,8.779088583387011369e-01,8.579517879601844532e-01,6.755695086885858958e-01,1.137889687918974424e+01
1.400133902438643330e-01,9.224125204126618627e-01,9.172867034732298253e-01,7.548750468808599345e-01,1.716492637176662939e+01
3.735826853154838867e-02,9.161903013177511435e-01,9.141674203307411650e-01,7.417181522690335926e-01,2.600812746510674955e+01
6.204935100577545909e-02,8.992187999428401524e-01,9.007112069486126193e-01,7.255500687585948461e-01,1.944283163704104922e+01
2.284455794349974089e-01,8.375869334619058248e-01,8.127826781450419036e-01,6.350727799308245602e-01,4.141338787573069169e+00
8.293613019910370254e-02,8.724050385044659350e-01,9.091631836275498868e-01,7.267496145351501902e-01,1.388957964063602901e+01
1.246640031579880903e-01,8.290871821843452949e-01,8.394161769361904168e-01,6.435334833520856002e-01,9.283723568532080250e+00
5.043155227020856834e-02,8.785781714016965838e-01,8.736777492527774136e-01,6.889716631245571543e-01,2.078112275374613205e+01
6.807500274779499927e-01,6.521496251499508956e-01,6.672709782386091470e-01,4.811809392840770694e-01,4.224384318367511604e+00
8.696996895958204743e-02,8.950953897779779789e-01,9.024249322722646127e-01,7.332822852856605289e-01,2.252172898634318088e+01
6.720405830253038670e-02,8.330289022166791346e-01,8.402370809880795877e-01,6.435152727424260366e-01,1.430584526711032289e+01
7.981035129733006495e-02,9.189317900689778496e-01,9.001034129234909420e-01,7.259870608826103355e-01,1.347295394687685643e+01
2.023031555562816164e-01,8.967958556836667094e-01,8.995948437514821316e-01,7.247589281993581656e-01,1.204954347170272833e+01
4.826340538302983929e-02,8.778190593280464915e-01,8.720864176497880038e-01,6.849462432804099832e-01,1.896123940081539772e+01
7.879092281110629259e-02,8.230033769220227446e-01,7.716924305498817915e-01,5.917831812309871653e-01,1.182505388684810299e+01
8.678121320737787470e-02,8.696832656439452691e-01,8.520541961258469854e-01,6.688150185439845075e-01,1.628981272350815956e+01
7.700044072729607392e-02,8.829193513965710727e-01,8.819307288270428202e-01,7.007577822227778475e-01,1.435758252541697289e+01
4.398799791209368620e-02,9.409146007857754901e-01,9.385255132738364869e-01,7.852279659957493996e-01,2.668477069666757018e+01
7.657610632940166362e-02,8.748897522913221536e-01,8.613608843572014839e-01,6.710594032587405833e-01,1.200733776244225659e+01
9.384994486326597718e-02,8.838865929422309309e-01,8.851472175960504174e-01,7.041449764553902035e-01,9.904193039259675757e+00
1.308812915587504733e-01,9.181183025086951943e-01,9.217262981675985456e-01,7.513648372713254142e-01,1.326744921951444667e+01
5.773725241234296118e-02,8.361120956957778239e-01,8.167190755112357925e-01,6.279284493895068708e-01,1.506980601261847319e+01
5.675713486970523219e-02,8.838267052541511903e-01,8.795269221801084170e-01,6.965272117348000336e-01,1.663403226614947172e+01
6.069138765489846127e-02,8.995028660318925562e-01,8.806738872683421704e-01,7.151903779639120495e-01,1.810275549961767183e+01
1.491276491302373775e-01,8.490817620061940074e-01,8.343625834666030805e-01,6.541830437137975407e-01,5.952806921592394218e+00
8.259563087392274294e-02,8.451187940499801377e-01,7.271486724788855938e-01,5.451963787140057249e-01,1.055314133934307996e+01
1.046557622491748468e-01,9.023974584859675296e-01,9.044819327419052479e-01,7.271563528774430685e-01,1.634989983433573002e+01
3.557445789747678416e-02,9.041510378093452482e-01,9.077215040581485539e-01,7.351465599866648937e-01,2.609608655751173600e+01
7.483711911744166112e-02,8.772861692531171984e-01,8.944878616482480060e-01,7.128769221152642110e-01,1.528786902549065019e+01
4.117135444275540207e-02,8.887993336624969709e-01,8.803712573729884916e-01,7.028063091219735048e-01,2.206949190689802620e+01
2.976810572181688985e-01,8.170212474772092781e-01,7.939195714674934790e-01,6.066495811976495567e-01,5.561071614916428096e+00
1.411564550952592034e-01,8.401815468977594792e-01,7.732655538400868833e-01,6.035484852273199641e-01,7.931905441247216970e+00
4.600029862585427315e-02,9.089451747210087751e-01,9.121955105968049260e-01,7.336427678459805923e-01,2.183757412680654397e+01
8.022747478327983683e-02,8.847370665279150614e-01,8.502673931448031519e-01,6.655276076176187550e-01,1.887588227905198224e+01
2.911268375374960818e-02,9.122869633287754576e-01,9.068948760452325564e-01,7.362427178397298322e-01,3.242702841919714984e+01
3.013094194894127553e-01,6.754490748582652193e-01,6.596383913771625140e-01,4.826947326749175815e-01,6.288410375627800697e+00
8.742676698726907503e-02,9.132395221614150183e-01,9.143008905281391208e-01,7.398877984748092329e-01,1.311881807291017310e+01
3.421750036246068438e-02,9.257937893233227911e-01,9.228974740530858645e-01,7.579115722798682730e-01,2.816861242318212888e+01
5.304569603523395793e-02,8.772876556993397523e-01,8.830790847512357544e-01,7.082031920656747248e-01,2.023151385775016209e+01
4.707069689685378089e-02,8.966173965175722183e-01,8.784361022802517072e-01,7.013576280368378768e-01,2.184447020444175180e+01
7.734943364055181514e-02,9.006740050151647026e-01,9.151164229471318023e-01,7.454024878109762886e-01,1.289505366929362218e+01
3.364324093711004021e-02,9.091227810077843197e-01,9.034378704599669296e-01,7.297958911530607606e-01,3.176798587620582381e+01
1.024205126964956164e-01,8.951490474218616322e-01,8.839985170546644788e-01,7.057567820977621587e-01,1.245040869011845075e+01
3.563012434884322427e-02,9.204312495997045707e-01,9.067514035742408884e-01,7.460627578447304176e-01,3.040549289651481857e+01
9.246258582783221935e-02,9.038756207115871133e-01,8.934672209526128839e-01,7.143233112472392454e-01,1.009396969858989301e+01
7.597830355755787191e-02,8.860097979998698969e-01,8.894892083670190575e-01,7.047181105971578319e-01,1.352684399909650814e+01
3.727736782580648445e-02,9.168116461049788946e-01,9.145510731414230321e-01,7.433531691461432445e-01,2.592923901139903364e+01
6.999495316542880818e-02,8.841735055076815897e-01,8.728528658258261075e-01,7.065388798599823161e-01,1.855373351514225178e+01
5.958959695139436769e-02,8.950839862129088553e-01,8.806008622672010233e-01,7.037689711213901411e-01,1.547879552624894473e+01
7.890913955577970318e-02,9.025900407830583783e-01,8.854422112803471689e-01,7.065038546484977422e-01,2.274054959874930759e+01
1.163317239696557842e-01,9.017965254375694961e-01,9.059621067181580223e-01,7.323343334583487518e-01,1.729451157510455772e+01
2.513511173990147785e-01,8.929549297020770160e-01,8.839102308892224924e-01,7.025875526107427937e-01,1.389487594079003863e+01
1.184328176608709232e-01,9.201901035623348823e-01,9.142620031290938920e-01,7.476836896278701294e-01,1.100260596335985674e+01
7.109677677159846609e-02,9.096622348934984004e-01,9.047141627611589021e-01,7.343156644580570713e-01,2.128500431650302005e+01
1.243161076521493297e-01,8.732951365995537119e-01,8.530700503526572609e-01,6.725543817977245320e-01,8.788299406240659195e+00
3.298432754263071892e-02,9.075992705693186613e-01,9.006301360254710398e-01,7.298505854898528211e-01,2.928193195314834796e+01
2.481436002940875241e-01,8.552012170001659364e-01,8.382402652381294450e-01,6.501507271742300587e-01,9.852764569283555929e+00
5.182415423876121641e-02,9.166517730296895872e-01,8.807445017381955177e-01,7.153523773805058328e-01,1.987499686563910473e+01
6.148105928076964127e-02,9.103392625701599572e-01,8.999081398657523545e-01,7.287298829020293356e-01,1.964277012416520307e+01
1.046548310319839192e-01,8.962308578344737597e-01,9.063578333727787539e-01,7.273717964745590736e-01,9.660659337500392851e+00
2.989932701670626747e-01,7.059577708662420070e-01,7.157136048549000984e-01,5.410341709380338537e-01,9.045158354129577916e+00
