MSE,Pearson,Spearman,Kendall,MSE-to-rho
2.722064708863982108e-01,4.625944207445127805e-03,-1.455067814651089808e-02,-1.607136757948309305e-02,9.064903376467268181e-01
1.375440685548348085e-01,2.525225746865257803e-01,2.849415854443997920e-01,1.950773430012084086e-01,2.605989920423474882e+00
1.651117862162550798e-01,2.235560302277589118e-01,2.198933614489595179e-01,1.503087873579231903e-01,1.726530607058345934e+00
8.561966340093167538e-02,1.624384250426846033e-01,1.426957677303034855e-01,9.511397989036708689e-02,1.671425751143422289e+00
5.065320965300225131e-01,1.648849639270326684e-01,1.664743924449123835e-01,1.122209026128265785e-01,5.823546307954096113e-01
7.925781806798044837e-02,1.631424184704551583e-01,1.889959493514043187e-01,1.232469215385502553e-01,2.956380462762638661e+00
8.971814898511766556e-02,3.577608362661643393e-01,3.457526461289475717e-01,2.396207650956369284e-01,4.135395089267262847e+00
7.251592224696611078e-02,4.801344153336311593e-01,4.682470040116720189e-01,3.171235779472433847e-01,6.655033714270106593e+00
5.819518022508522043e-02,3.486023269687285597e-01,3.285871468372992266e-01,2.249149893736716865e-01,6.834808435410216987e+00
8.981864369845156404e-02,2.182956128112872873e-01,2.288488681773261091e-01,1.509959161561861551e-01,2.555203380116207512e+00
2.162763342215702489e-01,2.853402355650635491e-01,2.768459597128489214e-01,1.897208288929742859e-01,2.962450000938430694e+00
9.252783907177183353e-01,1.951940804765167625e-01,1.907238556909977845e-01,1.250759469933741819e-01,2.341059073994842255e+00
2.850562919555057473e-01,-6.982690204704038173e-02,-8.549800831246889832e-02,-5.780410051256406473e-02,-2.943784063749360080e-01
7.226339168109523203e-02,3.650509745820022522e-01,3.885098868907794767e-01,2.666839396591240141e-01,6.678638489351325980e+00
6.109835361207682086e-02,3.136588833886848060e-01,3.142830414497351232e-01,2.122217985581530686e-01,6.232677820598040874e+00
7.039090284877624892e-02,7.318877203303077172e-02,7.529676672338699028e-02,4.944422219444096628e-02,1.736593595517105681e+00
4.855590365404882647e-01,1.893583504147792196e-01,1.675800631496885129e-01,1.108033712547401711e-01,5.815059991140152373e-01
8.483771589130344182e-02,3.504376107760301395e-01,3.526658806855207939e-01,2.417761757892290531e-01,5.419059647873751828e+00
2.161113019920765377e-01,3.294889162318466735e-01,3.217749638505846832e-01,2.170042512210198504e-01,1.557823930427887582e+00
1.000402867714686589e-01,3.376814078513344364e-01,2.983520513258133278e-01,2.074544318039754642e-01,6.586251134410481711e+00
2.035842570739806734e-01,3.402798480161137173e-01,3.859617219424771872e-01,2.593138867282658855e-01,1.878647728516196436e+00
7.792685627544658489e-02,4.587858292224828993e-01,4.874005190234579898e-01,3.383663193458729679e-01,9.709235434390562247e+00
1.185565154557396833e-01,5.360973326277347351e-01,4.765408982398789406e-01,3.273761753390692086e-01,4.543545873896037257e+00
2.624117396525316726e-01,-2.638047280204273981e-02,-4.388071333909035476e-02,-2.739265701003401610e-02,-1.871023275302613753e-01
1.480744404528585578e-01,5.755498340996532264e-02,6.839021771836789609e-02,4.608745398765411866e-02,3.260239859220790959e-01
1.200495218143376314e-01,2.927733258763980384e-01,2.810137598517775115e-01,1.903941325999083112e-01,2.300347840764203955e+00
2.232983087434646519e-01,2.952843478962088319e-01,2.320135485627117244e-01,1.514167812643247013e-01,1.412126285731771125e+00
4.595713650518073318e-02,4.599421580897180006e-01,3.455381679259193484e-01,2.363789368741983088e-01,9.412677172167017048e+00
6.846165679816855476e-02,6.275022847081135335e-01,6.420721914620656223e-01,4.570132933283326260e-01,9.393552278955519697e+00
1.003860810287379307e-01,3.388850847057513493e-01,3.121987070077620885e-01,2.095663982757295096e-01,3.059698843295700410e+00
8.238117954133300502e-02,2.986070254954282799e-01,2.966438588069353344e-01,2.013636496228694839e-01,3.400585599935695313e+00
9.788765613764767448e-02,-4.297936277261760196e-02,-6.174364084755690207e-02,-3.765281076801266225e-02,-9.511659423697716997e-01
1.220366844868665535e-01,1.750606091413081933e-01,1.893929379358271492e-01,1.298017252156519474e-01,1.422106074475618875e+00
7.748340357864681727e-02,-1.181245462203519975e-01,-1.103723850526935335e-01,-7.479866233279157395e-02,-6.107469506314154861e-01
2.316071258307823566e-01,1.971080879383687867e-01,1.744989121327955306e-01,1.169592865774888302e-01,2.410906186279113683e+00
5.771768383983527650e-02,7.000333832186340643e-01,7.075061278125959197e-01,5.085524440555068137e-01,1.513080835287960646e+01
9.569541600716620355e-02,2.340143721028372370e-01,1.926336285489629596e-01,1.300789890402966886e-01,2.640070079549668325e+00
8.456606358446394633e-02,4.343064516223146820e-01,4.019003438770492043e-01,2.847746432766848912e-01,5.519818187532242071e+00
1.172899965949103507e-01,5.743737929658699892e-01,5.596491851853931943e-01,3.857570141824006593e-01,7.291917981159907747e+00
1.430530380550099900e-01,3.584893244773155740e-01,3.691487019511213163e-01,2.506360364131094420e-01,3.314681698396809484e+00
8.410844301846233384e-02,3.020761343053146031e-01,3.008761667373503479e-01,2.085874438865358005e-01,6.681856869805670840e+00
8.826362030746626175e-02,4.796625254540589633e-01,5.013666622939108031e-01,3.525557944167578284e-01,8.364306345810339494e+00
7.412528824616491929e-02,4.684115781069426165e-01,3.816316654074871084e-01,2.565537084881836516e-01,5.143462181941138134e+00
1.482976710260592024e-01,1.731814210921564234e-01,1.540604364714069086e-01,1.035068471528003825e-01,9.950734068907999275e-01
1.322951197636271781e-01,4.771071924600384651e-01,4.471678152994971733e-01,3.066767304246363346e-01,5.194968612732613344e+00
1.043392000785186707e-01,3.149665389577938068e-01,3.060690725010792868e-01,2.067884318873192129e-01,3.256294392783155356e+00
1.224777678457631414e-01,3.433591602189917102e-02,3.199210001550156779e-02,2.197185064799766704e-02,3.160371325751982208e-01
3.894362871362866962e-01,3.217457582343007383e-01,2.712252579697367327e-01,1.939539500778602876e-01,8.750571024836565348e-01
2.351140618006618555e-01,7.316046695027027258e-02,7.193095831142122532e-02,4.898858190607158214e-02,-4.846293778680880321e-02
9.253821040405152409e-02,1.558816088075700990e-01,1.604181640475846049e-01,1.098676837386598909e-01,1.663246624758032199e+00
1.832646471948252420e-01,2.341697501150326044e-01,2.594991333710600090e-01,1.782264386387418797e-01,1.430501597134774761e+00
1.787082477280570458e-01,8.974004551351644210e-02,9.938601908539142216e-02,6.608614128058880322e-02,9.415977894902836098e-01
1.735647623635390158e-01,5.834102144810695556e-01,5.265872879760661318e-01,3.644712765763495343e-01,5.499534170145872203e+00
3.111977928067814481e-01,5.783008192233233258e-01,5.879214075378346172e-01,4.011597699712463050e-01,5.708607228842449643e+00
8.753203628104604117e-02,2.451540011277548448e-01,2.610011925859842541e-01,1.774458131032623509e-01,2.903831068470817289e+00
2.681165840761547403e-01,4.458643404733456800e-02,-9.211515359824987712e-04,-5.127294711107788228e-03,7.228557547276337480e-01
9.726214153540722884e-02,2.260183891857958649e-01,2.453788226944853268e-01,1.691173139934095959e-01,4.769045281434721950e+00
8.978986550680877199e-02,1.575151227130625053e-01,1.517785251475986807e-01,1.002613408639383002e-01,1.886601252043201837e+00
9.741441314910286031e-02,2.967442176926805009e-01,2.669553986164906467e-01,1.821160978455640400e-01,2.594060026532369001e+00
2.583085897131183750e-01,2.616872959241586805e-01,2.179681278681702139e-01,1.435364757818448078e-01,2.122461561569921162e+00
7.468950599912577148e-02,2.446657786822744873e-01,2.594672029479376807e-01,1.790002503966247882e-01,3.244187914075884915e+00
1.080368003736349863e-01,5.171722734549960565e-01,4.411257595596000947e-01,3.027814179406780326e-01,4.019075694358434703e+00
1.614268396419795693e-01,2.634988587125626780e-01,2.379248411550757003e-01,1.583158103096220237e-01,1.507151005454299364e+00
1.774640895721752154e-01,2.631026331621809100e-01,1.921429794241090727e-01,1.201323915489436039e-01,1.210345923624464914e+00
8.791094562825118031e-01,4.138906661336660409e-01,3.882043388235054127e-01,2.641498937367170452e-01,5.405032592928366020e-01
1.117429488051295272e-01,2.406555924103768174e-01,2.258336525911508463e-01,1.493637746384964549e-01,2.106116211994786713e+00
1.339074994110694694e-01,2.774431669814694801e-01,2.547097806214759230e-01,1.721288369931883722e-01,1.872488710111857690e+00
1.479126358840904543e-01,3.880588857255106664e-03,-8.915138881486544750e-03,-3.387194232612409425e-03,-6.655436089375081632e-02
6.903603953003935312e-02,4.974446171185181176e-01,4.961575664525826324e-01,3.356115097425285132e-01,7.736919768101707007e+00
8.021018355656324428e-02,3.126561766202319848e-01,2.947465603788525512e-01,2.035031253906738058e-01,9.621367641329888087e+00
7.188300989190095358e-02,1.993734255015278956e-01,2.219487617948735780e-01,1.487800632191607908e-01,4.154037171612748658e+00
1.589984097304305566e-01,8.497513784405140436e-02,1.001037947906843195e-01,7.568850272950784774e-02,5.419518980801750763e-01
7.460143055586732075e-02,1.272881387084081328e-01,1.008533324395833458e-01,7.105403110296855396e-02,1.607181423441472079e+00
6.791370820899834959e-02,1.543691053633911570e-01,1.332319466911241757e-01,8.395230653831727008e-02,2.382397874778131364e+00
1.604462999441967075e-01,1.722958535747389497e-01,1.919715346302592884e-01,1.293301842918230249e-01,1.393718732348498746e+00
4.846569705858014276e-01,3.267922213382535301e-01,3.227905253277550401e-01,2.163073705545335290e-01,2.818563078235751806e+00
2.566561594598919527e-01,3.792392210277830134e-01,3.753803769884915265e-01,2.742243205416208807e-01,2.646172612699291715e+00
7.152536163170927774e-02,3.054848704505173096e-01,3.134496663535026872e-01,2.093615682030240122e-01,4.986205014666534652e+00
3.241709777148664706e-01,2.759721618920003006e-01,3.312149871099605569e-01,2.256170744755384705e-01,3.007908319673751052e+00
