MSE,Pearson,Spearman,Kendall,MSE-to-rho
1.868872588045038807e-01,9.306239315051726413e-01,9.075733400850806154e-01,7.163972745938772535e-01,1.146382604190625898e+01
1.269928302723845048e-01,8.914998159744081940e-01,8.961407471115743206e-01,7.101822727840977345e-01,7.141921527739028441e+00
4.432174429860158416e-02,9.502719178983268788e-01,9.284534592996527280e-01,7.609318635503039552e-01,2.315640698759720451e+01
3.913412478386490284e-02,9.620362229689484179e-01,9.480629273219746134e-01,7.949627417336383450e-01,2.456741352595401295e+01
1.545092946309879200e-01,9.076879461357215684e-01,8.779607812962623159e-01,6.791685002291952822e-01,6.128297877636210700e+00
9.392351933560764976e-02,9.571062119499725851e-01,9.480573923915219803e-01,7.911282243613784182e-01,1.631884922754202094e+01
1.993780617309228731e-01,8.606839447017963218e-01,8.313108502573579583e-01,6.403313396290754023e-01,1.682191489185062849e+01
9.334551937797087862e-02,9.521603608680676567e-01,9.455712617276761378e-01,7.931686252448221230e-01,1.198575629902481410e+01
3.218419699782448795e-02,9.607815827004942966e-01,9.390389681334214700e-01,7.805257948910279131e-01,3.124001436416936883e+01
2.174263037674328547e-01,9.221003575676082198e-01,9.014655504447742773e-01,7.146957953077466286e-01,5.327409745817252684e+00
6.223360776195139416e-02,9.539101526305272527e-01,9.479883017651683508e-01,7.911986221205804526e-01,2.611816087761740235e+01
1.513401465697051806e-01,9.289196366046569286e-01,8.863936504944728290e-01,7.006316333885566072e-01,1.291597708961082880e+01
3.835905395247546368e-02,9.573153029814741588e-01,9.505807362260947357e-01,8.029487176661643799e-01,2.560637406648733005e+01
1.435958124809098291e-01,9.053176984865834998e-01,9.047388290193567606e-01,7.220967620952617461e-01,9.865929097484725574e+00
3.152946002373759743e-02,9.583276688829996948e-01,9.426480404085633147e-01,7.851579989165311524e-01,3.023824803374004944e+01
2.640783779180923621e-02,9.676211139806802919e-01,9.375786186731035476e-01,7.758117056298702297e-01,3.629417450966020198e+01
7.916075772513611608e-02,9.596564800361711001e-01,9.435001041015641521e-01,7.829912905779887744e-01,1.386849569167600293e+01
8.371640316105760649e-02,9.489719981878286248e-01,9.392980316452818057e-01,7.780855731966495048e-01,1.310761069137726231e+01
1.384325981384047222e-01,9.284074303979020781e-01,9.181297291715434516e-01,7.430091464186614481e-01,1.166999061436944807e+01
3.747008906430881470e-01,8.409700214060130685e-01,8.369150490338955750e-01,6.358757673610361261e-01,7.319957622225559568e+00
1.909155210049865714e-01,9.226774796928842726e-01,9.169868517576071909e-01,7.365497145476517238e-01,7.687614107926112439e+00
5.749737327341939569e-02,9.567887245848919475e-01,9.349297665379651123e-01,7.752244030503812056e-01,1.985989813442352414e+01
9.930822517926256310e-02,9.418723122263404912e-01,9.362388966677953617e-01,7.746718548151850792e-01,1.271691252391389781e+01
4.498676673191262521e-02,9.635943851919678282e-01,9.490449533080225208e-01,7.963248917599748955e-01,2.183994573187888122e+01
1.070019848041100924e-01,9.088251198496500871e-01,8.951701462995336200e-01,7.030545068133515763e-01,9.458569669163056304e+00
7.107756390824233883e-02,9.597890378094803276e-01,9.364762626949417745e-01,7.734570154602656844e-01,2.694228765939738324e+01
2.132016441371141838e-02,9.653770143608492171e-01,9.545416655240887005e-01,8.093426053256654873e-01,4.844551059011556049e+01
3.174857644042421156e-02,9.684646306476901723e-01,9.545733757413087384e-01,8.106034951685369139e-01,3.275846415380672028e+01
4.203625719883991724e-02,9.578382877073873258e-01,9.534380137428158930e-01,8.064684935845441993e-01,2.726942449662827528e+01
1.585988426650843386e-01,9.528212159738184139e-01,9.049012796609033904e-01,7.272603154438046502e-01,2.121098518798995514e+01
6.590676527220236391e-02,9.413338980742927964e-01,9.319466217569786215e-01,7.611766054090093325e-01,1.757658939874761472e+01
5.820661558001041791e-02,9.378376518694678809e-01,9.273191855754067126e-01,7.637465300123205125e-01,3.213055004690315997e+01
3.816364345124824420e-02,9.601690085445874212e-01,9.449314930614297614e-01,7.862439888319373571e-01,3.143193600108775954e+01
3.983646099409188929e-02,9.627828791275666598e-01,9.450287286801365427e-01,7.881229528691084951e-01,3.063674091722813841e+01
1.254963444820417495e-01,9.191388151280389662e-01,9.162129659642651580e-01,7.354834771013041284e-01,8.335008196194355179e+00
4.881908196745702450e-02,9.685125383792629883e-01,9.557236333795473548e-01,8.101078687145685242e-01,3.012944483718317201e+01
1.649065913929828042e-01,9.456647597610970957e-01,9.154764495855696183e-01,7.481855023544609073e-01,1.606012499536824478e+01
7.639374563840388432e-02,9.401263409323421527e-01,9.288378689902674346e-01,7.564440286828046922e-01,1.437900915912307731e+01
1.149254330637359683e-01,9.448979006490046961e-01,9.295532658815802707e-01,7.612122857674723519e-01,1.248847021599438278e+01
6.089670387001314827e-02,9.384998480335661197e-01,8.935425975695815426e-01,7.174793708610843757e-01,1.574825087482853370e+01
7.924521874525035370e-02,9.594873092278191073e-01,9.467568396680757781e-01,7.952226945034794880e-01,1.309865314808665993e+01
2.165962140691528870e-01,9.631574632617736498e-01,9.470654055682272698e-01,7.999579924324112801e-01,2.664046089738411638e+01
4.159914987181242974e-01,8.895139511020104806e-01,8.733755593496183023e-01,6.776263907988497870e-01,2.176774199457912840e+00
5.335542501977135615e-02,9.307253044770863459e-01,9.351164155410048862e-01,7.644541957693276046e-01,1.776878080241499802e+01
3.025506730149723697e-02,9.644879696990692475e-01,9.424461298272834853e-01,7.885265033129140733e-01,3.135907717214558943e+01
9.472853583942919542e-02,9.401736420682436091e-01,9.240929961463354436e-01,7.530290792814953171e-01,1.207772283474761998e+01
6.829626018617629413e-02,9.509640572951937321e-01,9.363396898762396114e-01,7.729563487438877445e-01,1.661523419156330306e+01
9.167689937067581563e-02,9.343333179811464939e-01,9.196569082209732349e-01,7.431495711629958478e-01,1.908609908162286217e+01
2.568218178568538665e-02,9.661972349412107919e-01,9.560006054765720629e-01,8.145301079301576763e-01,4.479776802878782860e+01
8.047677237772500602e-02,9.502321266383417786e-01,9.294537381477147031e-01,7.573233320831770365e-01,1.160757052723422156e+01
1.613464363205225627e-01,8.666324948705863562e-01,8.485151455627368833e-01,6.784395132724921895e-01,1.660456343209062169e+01
6.038600689621089618e-02,9.393828506589713134e-01,9.174689229917020183e-01,7.347069008626077036e-01,2.528102024282998528e+01
5.310835342145723420e-02,9.572129547941711225e-01,9.287013978000219216e-01,7.659421594365961594e-01,1.825043967839833314e+01
9.463536507185997537e-02,9.391894174122844552e-01,9.311142433533478036e-01,7.555299829145308843e-01,1.090926148400486717e+01
4.536840414623244389e-02,9.598615845257135737e-01,9.487156728992801602e-01,7.964545413033544685e-01,2.143913836372652426e+01
4.473626683718023855e-02,9.540316922894187535e-01,9.352323457770680415e-01,7.739947285077301009e-01,2.364957998018253349e+01
4.758352043550035521e-02,9.542377413779720152e-01,9.232016201906505515e-01,7.480304829770387798e-01,2.055976641833502683e+01
1.321755641780029966e-01,9.210099407083686129e-01,8.984009580937876160e-01,7.166332451333992104e-01,8.488825547428660911e+00
3.009710527969398572e-02,9.546705460503480678e-01,9.323109156689207699e-01,7.681641038463139504e-01,3.107187585724313905e+01
5.687703295561988975e-02,9.398345726231097652e-01,9.094153261236771479e-01,7.322406342459473194e-01,1.657618392375034588e+01
8.822787856432330600e-02,9.520411416281481243e-01,9.399900288279692262e-01,7.800194816018667376e-01,1.464850319637203846e+01
3.092952308436605624e-02,9.534736975204864962e-01,9.422456323710255433e-01,7.893299579114055886e-01,3.076792912295647042e+01
2.033551591394193447e-01,9.091784872631972769e-01,8.860446463253502936e-01,7.099189807706611788e-01,4.878431648453042335e+00
3.732950150376245640e-02,9.604475935778516993e-01,9.484922998983172926e-01,7.942550318789848296e-01,3.079358483398478086e+01
2.096119221275082323e-01,9.425088881976942945e-01,9.104994035624908166e-01,7.352708880276699333e-01,6.262221444272980442e+00
1.490535186180046157e-01,9.576725572308658618e-01,9.394603689310804251e-01,7.825501900971957303e-01,9.209035356141853867e+00
5.150338250645315058e-02,9.614170290157580956e-01,9.465953697966407177e-01,7.926420011392124598e-01,2.685966661475336537e+01
4.591741984175276570e-02,9.569946349272200337e-01,9.359853400306777926e-01,7.720723275696558252e-01,2.678939164813424512e+01
