MSE,Pearson,Spearman,Kendall,MSE-to-rho
8.269814656650205376e-02,9.878724047708601144e-03,7.208820147652024619e-03,3.285764538139705152e-03,6.259936560088554813e-01
1.200934290339261273e-01,7.740377996507746654e-03,3.387568537305762906e-03,3.020877609701210029e-03,2.810777933039782517e-01
2.923251757884814395e-01,1.195461575175033458e-01,1.065004888154858359e-01,7.035462525963422087e-02,1.171025111855712675e+00
9.751253165278306323e-02,7.629286147059065326e-02,8.803015559422118497e-02,5.856479976663749726e-02,2.311971023642962475e+00
1.460069088366231782e-01,3.153089366797494075e-01,3.178954024302173553e-01,2.183415628205413184e-01,3.236759024088966097e+00
1.135290528401256965e-01,1.928260699028386538e-01,2.087999505554659629e-01,1.447463787388765522e-01,2.331651250693212329e+00
7.366353990623349113e-02,2.600160697002794064e-01,1.987844350356943179e-01,1.361846480810101345e-01,2.590065163987715025e+00
1.480064200401359498e-01,3.053063057548295878e-01,2.826758332918099526e-01,1.922046922531982782e-01,1.507936879803443597e+00
2.966195914535389444e-01,4.050840657833625347e-01,3.676430663069229499e-01,2.418833395841146483e-01,1.721734363131402601e+00
1.562719030608699378e-01,2.253122620567846734e-01,2.605355363591894680e-01,1.724057687636197100e-01,4.590755621892151694e+00
3.545796394802573914e-01,1.173485594027197793e-01,1.103680202801972793e-01,8.530084392418658956e-02,9.590756628629115710e-02
2.899039502567902216e-01,3.013474364603831168e-02,2.891893812879095180e-02,1.931522626856307240e-02,6.394343810934965955e-01
1.923570861125809828e-01,2.615392421479315055e-01,2.459119199283112955e-01,1.665577780555902443e-01,1.686351871311453365e+00
2.234190905982866848e-01,-6.517998672702511598e-02,-1.446790079891479286e-01,-1.055402254125451939e-01,-1.622161011457708968e+00
1.979908225635269581e-01,2.602137600507202220e-01,2.828760855293138698e-01,1.874196566237446016e-01,1.677621908198377865e+00
2.406663346826996841e-01,5.328221838697045909e-01,5.182997269811290275e-01,3.623395146442424664e-01,2.766434570497368295e+00
1.422651691851500588e-01,1.356872292681023107e-01,1.176735422214616050e-01,7.655869483685458221e-02,1.159699618303469570e+00
8.806504490773485461e-02,5.392844958643596698e-01,5.325435179862050283e-01,3.886606324484123687e-01,5.732932477965370310e+00
8.794937961543998484e-02,1.725006337624648001e-01,1.709379592490306299e-01,1.159479726632495766e-01,4.678406662913053182e+00
1.328114156848440031e-01,4.097742655557259361e-01,4.244540295070942659e-01,2.863954660999291080e-01,4.220471235863988646e+00
2.830424786867379305e-01,2.537676396939669288e-01,2.353333124114580510e-01,1.586807725965745375e-01,1.452302863162884039e+00
1.618723261426719962e-01,1.473942248015654988e-01,7.896385958009062567e-02,5.051606831756150912e-02,6.395175581736926018e-01
2.503449204301237963e-01,1.990184417106028725e-01,1.657302117692220911e-01,1.105577988915280724e-01,1.338519780822202465e+00
1.737578080005939551e-01,2.749733344596196338e-01,3.186912931514264691e-01,2.090639038213109868e-01,2.112434471385509216e+00
1.022177156454758373e+00,8.075871634025230672e-02,6.462983997859125807e-02,4.037606784181355796e-02,8.643320619801683202e-01
4.969055983932670895e-01,2.474761776366903865e-01,2.163430757470424515e-01,1.503790292595061084e-01,2.596376757397656387e+00
2.441577724553528339e-01,4.085226977791278635e-01,4.114300939989560812e-01,2.761123712402964725e-01,2.687426887396757280e+00
1.013323561058177419e-01,3.361543165942701417e-01,3.162585621446650785e-01,2.076152435721131395e-01,3.407069106665733926e+00
5.738376031674549682e-02,4.106457533634463863e-01,4.226404050178189098e-01,2.804607034212609484e-01,8.720791904859456878e+00
1.853664246863363507e-01,4.927447796428214288e-01,4.812441322772522123e-01,3.291727299245738592e-01,3.009845338281662563e+00
2.660030568944447005e-01,3.377772494722275920e-01,3.082143490864825419e-01,2.066182010686992421e-01,2.555602814015489610e+00
7.890789787334477612e-02,4.692608889840267916e-01,4.296061434313460659e-01,3.016005334000083082e-01,6.041437397227139350e+00
8.079954794115126737e-02,2.329054874958507992e-01,2.419989405047181241e-01,1.626831172763230082e-01,4.391551250620079117e+00
9.578557846394891717e-02,3.985501163402915270e-01,4.120927684225998422e-01,2.727682605713095398e-01,5.161963071702833084e+00
9.705502057040267527e-02,2.144942072510142295e-01,2.115811007200172345e-01,1.439946243280409988e-01,3.333619781071908594e+00
1.982931387017619340e-01,7.075518067642930231e-02,9.057077969641845472e-02,6.032572821602699698e-02,9.676336028847105919e-02
1.286720873533585829e-01,3.298888757198250588e-01,3.436049292594520743e-01,2.407752219027378404e-01,4.073661308539578307e+00
9.134274271490711028e-02,3.294136338027854327e-01,3.557308774882789737e-01,2.511001365802301155e-01,6.327627064814154600e+00
2.296334437390259720e-01,2.112598185855529831e-01,2.067949375749209562e-01,1.449988331874817182e-01,1.316111417385127158e+00
1.680743055335441605e-01,1.832577024468548255e-01,1.560151538312324060e-01,1.019304719909737283e-01,9.144849349089261281e-01
1.221107019528826498e-01,4.473018343888493509e-01,4.689200181598394690e-01,3.183561066900119085e-01,5.397620859653737391e+00
1.837735557412087106e-01,7.714572369112215888e-03,1.638735963105375504e-05,-4.468891944826432379e-03,6.188762680952141215e-01
1.257824709821995235e-01,2.056431711381037086e-01,1.682578069915156849e-01,1.142032026818408652e-01,2.342689986903231603e+00
2.684068483331627508e-01,2.299170496576841416e-01,2.401679696571124845e-01,1.618938733349480075e-01,1.048226029550631155e+00
2.439090764639474662e-01,2.581026863824947282e-01,2.456254329238349576e-01,1.607204025503187472e-01,2.119100056789731568e+00
1.338487132287559389e-01,3.300932611724904930e-01,3.084983086874735769e-01,2.110672375713630589e-01,3.274303305600872349e+00
1.945854621820614916e-01,1.395652981089339495e-01,1.111352817870181614e-01,7.235086990013943342e-02,1.773343211540657771e+00
8.113816412689134339e-02,5.741425790072142155e-01,5.518809149043893969e-01,3.780948868608575153e-01,8.083804812764045167e+00
1.642436166179704060e-01,1.308084408506839103e-01,1.340875678131057680e-01,9.015434098202468327e-02,1.224530323568598034e+00
8.028040497760406680e-02,3.886033062266872062e-01,3.643451766715380402e-01,2.425781635707624784e-01,5.300689018054778323e+00
1.404661814898440497e-01,3.187889263188483091e-01,2.956321254942519960e-01,1.995135433595865704e-01,3.139364546335341455e+00
5.510952709311627701e-02,6.711272828111658484e-01,6.397159807899696071e-01,4.595565463859842548e-01,1.459371997171879265e+01
7.992760954747747670e-02,4.463642627657636308e-01,4.944411636865806980e-01,3.379199483268741644e-01,6.255459747638737689e+00
1.103619104168988008e-01,3.072291752749123916e-01,3.025213153007493272e-01,2.004859972727131012e-01,3.668552793200204665e+00
1.217071268110413856e-01,1.321962359554934574e-02,1.478149409844253803e-04,-6.824177192015778992e-04,1.482994408883229198e+00
1.288727425168832152e-01,3.062818562214963958e-03,9.086557633076530749e-03,5.924528820488476726e-03,-1.196603528271678735e-01
1.990112986498788761e-01,3.680628768308361748e-02,3.305637831338091581e-02,2.203056632079010077e-02,3.263293174882415104e-01
2.940081114693824937e-01,3.243185861956967564e-01,3.062908274253201557e-01,2.071062375917095688e-01,3.420338800745678309e+00
1.454268472996980976e-01,2.107212182084851060e-01,2.120243348003516548e-01,1.681794343945784143e-01,2.280661221103165825e+00
1.024668056000935801e-01,3.687240184867275894e-01,2.904151026823756365e-01,2.058718715546236089e-01,5.390122012201518764e+00
1.309010897095991000e-01,3.694554085194892146e-01,3.368454724428980307e-01,2.245056882110263441e-01,2.169881828759828490e+00
1.304206493776056686e-01,1.638383697414891316e-01,1.569680952522783113e-01,1.080141826832181212e-01,1.897560562011151530e+00
2.178589299205616892e-01,2.570220955917165706e-01,3.024215658503370263e-01,2.137130474642663647e-01,2.397549937760492078e+00
3.766704222989965545e-01,1.865149993675364881e-01,1.392570935587046088e-01,1.034539942492811448e-01,9.333633383620090207e-01
4.134030784755222676e-01,1.006002714703193163e-01,1.123509230472223147e-01,7.508896834712087964e-02,1.642853746148135452e-01
8.263595666078242530e-02,3.411605260116866156e-01,3.581122364819086523e-01,2.419068846784212801e-01,4.262117128366400998e+00
1.264321044144195993e-01,1.045111836475134254e-01,9.455668924307329692e-02,6.407890569654538238e-02,1.143969753152074498e+00
7.322699158153699039e-02,2.541237424446876614e-01,2.580787339787031232e-01,1.737755744700106852e-01,3.206773276590762833e+00
7.271107990326947101e-02,3.586335299425525425e-01,2.822592841759263282e-01,1.808331458098928479e-01,6.804509671749410238e+00
3.219637607857898653e-01,2.472508288274013477e-01,2.171065839313528478e-01,1.471445180647580619e-01,1.969319285967232602e+00
9.645393983394658088e-02,4.255718973244971282e-01,3.734263162800987579e-01,2.454148435221069346e-01,3.885597347109261079e+00
1.626070635685117616e-01,2.979654138031275212e-01,2.854329370508297270e-01,1.922178491395422351e-01,2.258538959441604987e+00
