MSE,Pearson,Spearman,Kendall,MSE-to-rho
1.330294877613996951e-01,7.246369169444689673e-01,6.911850204638284589e-01,5.017403008709421242e-01,5.934236295119196036e+00
1.120312785511042991e-01,6.758008992701315387e-01,6.629177078659017619e-01,5.038530858023918535e-01,1.464796921266580831e+01
1.525422652036534654e-01,6.020022053544435980e-01,5.874848308357005777e-01,4.478326040755093995e-01,4.206866090801950619e+00
1.465253865772994935e-01,7.604303345672903669e-01,7.561982478859103907e-01,5.790911155561110357e-01,9.161989491768663285e+00
1.114572646221180657e-01,8.098951530410499755e-01,8.161745016511642303e-01,6.241582281118471798e-01,7.807482235073840648e+00
3.792095065998382641e-01,7.722124237495645582e-01,7.969405155771956961e-01,5.976835021044296647e-01,3.552435088734368307e+00
2.993050537808329414e-01,5.647720273104609445e-01,4.893163413565053688e-01,3.531149935408592344e-01,2.031208840349820743e+00
5.317215880817083296e-02,8.274630420869723002e-01,8.235302891098483791e-01,6.296850856357043558e-01,1.725987626960045418e+01
3.035230895584471456e-01,6.792045787034117765e-01,7.013387808021684933e-01,5.132054631828978364e-01,2.320205629533332203e+00
2.204952460373460765e-01,5.445961439541852078e-01,4.926907772061059898e-01,3.492871400591739950e-01,2.652745947857195308e+00
1.264089970062822477e-01,7.968055003656525637e-01,7.955694755088981163e-01,6.031552069008624395e-01,8.456170918792405899e+00
1.655719185045034514e-01,7.854760811367151874e-01,7.948511087945485665e-01,6.145372963287076828e-01,9.042047243131063894e+00
1.107640808479430361e-01,7.471697661655151146e-01,7.555049835469529462e-01,5.748218110597157482e-01,1.110716222082017168e+01
8.669027168898761626e-02,8.005474421886943359e-01,7.982014874797108694e-01,6.009754969371171596e-01,1.021199701841181273e+01
1.602806887336613861e-01,5.666804875876038095e-01,5.323068975282329029e-01,3.736756886277450840e-01,4.325007409254069124e+00
3.549211380879973565e-01,3.353850262390402626e-01,3.450679851963748823e-01,2.663086844188856106e-01,1.472266938542499792e+00
2.072022723760149343e-01,8.247872503842114122e-01,8.341936911280266598e-01,6.434442638663165903e-01,6.406129165513688939e+00
1.709886588661592433e-01,6.568457926543788128e-01,6.569190531159228019e-01,4.658015376922113870e-01,4.825128563935513704e+00
1.549687259626169600e-01,4.995748771568209179e-01,3.500919204779988636e-01,2.434394090928032328e-01,2.190616972917072136e+00
1.341340719382417557e-01,7.954057394346620846e-01,7.907090137532660767e-01,6.056021794390964441e-01,9.686522430008180251e+00
1.416920713353027883e-01,8.073970668838551523e-01,7.874202284987537048e-01,5.942670750510480326e-01,6.792325114137380382e+00
6.015070311810921666e-02,8.366900611904820595e-01,8.278885076310705804e-01,6.362394465974912094e-01,1.410587639043847297e+01
2.234821402475594410e-01,6.572548911559241702e-01,6.673109341767334834e-01,5.028070383797974552e-01,3.586068584778884016e+00
1.454907423478359052e-01,7.235409730439510412e-01,7.039121292642520622e-01,5.257583239571612665e-01,5.695314158366727497e+00
1.203100963211037461e-01,7.422481344148716964e-01,7.335375259146489357e-01,5.663838396466224223e-01,6.042710682213737527e+00
9.216273557376662706e-02,7.708103623643904889e-01,7.753659157557174497e-01,6.023189357002958211e-01,8.561443107349012038e+00
1.547097501505342310e-01,7.042958937462846514e-01,6.863548136071065953e-01,5.145736342042753764e-01,8.293792063323907726e+00
1.385048847626572655e-01,6.921527352351387607e-01,6.937784934262265502e-01,5.220819685794056975e-01,8.469823455053921535e+00
1.020068717365044536e-01,8.529220240410498866e-01,8.470504905086015945e-01,6.557622202775345022e-01,9.247176313712772711e+00
1.202996327734369153e-01,6.649529947469555724e-01,6.505420981100328293e-01,4.739492436554568755e-01,5.784783018659791942e+00
9.665565547943844038e-02,6.485296565402023372e-01,6.280466873835420794e-01,4.736489769554526608e-01,8.136008280215135002e+00
2.709351922148526270e-01,5.535785590260452471e-01,5.272184633471636017e-01,3.725566737508854698e-01,3.451853343989498502e+00
1.487498225395091633e-01,7.930690432603210160e-01,8.063528998414516424e-01,6.279693711713963955e-01,1.451964879635564820e+01
1.058602986598435464e-01,7.730669135761303323e-01,7.632759644808745358e-01,5.748189148643579882e-01,9.502457659751359031e+00
2.993085565305240725e-01,7.205499149094359845e-01,7.374602578196917113e-01,5.394342209442846148e-01,5.694752598695974832e+00
1.856304298250479601e-01,7.014546190175495743e-01,6.964919806092497723e-01,5.266822727840979601e-01,7.803938513513082320e+00
2.389186715106138836e-01,7.298842916972435590e-01,7.133553967164907306e-01,5.464525148976954183e-01,8.625159259196275130e+00
1.957792791019393464e-01,6.961403243400866581e-01,7.004262397254100714e-01,5.098196857940574533e-01,4.951117839137112675e+00
3.686668503130292041e-01,6.515395455751326059e-01,6.530721403136272585e-01,4.680187315081051902e-01,3.874094304796470212e+00
