MSE,Pearson,Spearman,Kendall,MSE-to-rho
3.371819022878517202e-01,3.442453018209613025e-01,3.163669440760460416e-01,2.211543109555360598e-01,1.905682500721380235e+00
1.275422758198797579e-01,5.265509843794790035e-01,4.792416135897127893e-01,3.566362461974413312e-01,4.850573013845024484e+00
1.934392606814161197e-01,3.925374922392459998e-01,4.155528051414501545e-01,3.042309038629828488e-01,8.052394734412365196e+00
2.474627052823507034e-01,4.366961990271607807e-01,3.518377910677780718e-01,2.568873192482393208e-01,3.945501643207532272e+00
2.396620863428897685e-01,4.081006400150702373e-01,3.964773998121469134e-01,2.784335958661498522e-01,2.402069480118649292e+00
3.322983449077168694e-01,4.658466734884458837e-01,4.009492035538939070e-01,2.932754510980539187e-01,4.595612668551179780e+00
1.696497174474675129e-01,3.494247386688284496e-01,3.689142046470970104e-01,2.519683085385672761e-01,2.505496674620614872e+00
2.030802683445795676e-01,7.516123572715436296e-01,7.306138678220918115e-01,5.606643747135057199e-01,1.153575639712688172e+01
2.030520083460011505e-01,3.065856149445753132e-01,2.311493643382713514e-01,1.855741551027211556e-01,1.130885885246300404e+00
1.904715672850956498e-01,2.950987153620431847e-01,3.360172686487073457e-01,2.564409509522022623e-01,3.556605866558367079e+00
1.102591706428160956e-01,2.933541935872567286e-01,2.740699586885931294e-01,1.882023794640996783e-01,3.178342892560728217e+00
1.100322603900406454e-01,3.354889317811762806e-01,3.227796064653064012e-01,2.346974621827727925e-01,3.003307474903098129e+00
1.498640658209369481e-01,4.150014605287424274e-01,3.951972678390198723e-01,2.826933366670833503e-01,3.739059605106520134e+00
2.858559980816769430e-01,3.538396179841831746e-01,3.208992096468626376e-01,2.424208026003250305e-01,4.763234498041566845e+00
1.960744478688331016e-01,4.054867657730225616e-01,4.060868695169824183e-01,3.003271242238612637e-01,4.085007576341308067e+00
1.567193942541105500e-01,2.862466277123597025e-01,2.908816794669012995e-01,2.005210442972037710e-01,1.774118421084960318e+00
2.137782559500504276e-01,5.689011661185868762e-01,5.602767924808874644e-01,3.970896570404633397e-01,4.658543298156557988e+00
8.759347446308224372e-02,4.684241804539964193e-01,4.410738996339673146e-01,3.105338167270908500e-01,5.894681822387859427e+00
3.108233970210912411e-01,1.696873139037420319e-01,1.074920375780005904e-01,7.685525273992581397e-02,1.639917638925266985e+00
1.906782343004853608e-01,3.169274336642946555e-01,3.095398951881234151e-01,2.098526899195732598e-01,1.645080536259126092e+00
2.181053914104241487e-01,4.902784584192694806e-01,5.025042253828785332e-01,3.768576905446512915e-01,3.190812601494698697e+00
4.980714138237092303e-01,9.972196993618398508e-02,1.030319366489365202e-01,7.969494103429593246e-02,3.757078794975771824e-02
1.887706353831237749e-01,2.298731706223348381e-01,2.169241594206900159e-01,1.574809976247030507e-01,1.393113591337941770e+00
3.063087372610123205e-01,2.413519894992977866e-01,2.337587150821674731e-01,1.668314580989290474e-01,2.622263460355101827e+00
1.482061170341233691e-01,6.422123249292497338e-01,5.888757500918085919e-01,4.364749343667957970e-01,4.983445379838664202e+00
2.657653714891481944e-01,3.315160121393108672e-01,3.214427030616048286e-01,2.251662291119722881e-01,2.065459294468478202e+00
8.559045645224949705e-02,5.983841751880619730e-01,6.013096353954631157e-01,4.179676626244946402e-01,7.485095868297833910e+00
3.759260257191422983e-01,2.093432244626441674e-01,1.908927299436364577e-01,1.470986581656039960e-01,1.567917690182138779e+00
1.465067141877424151e-01,6.360064555146293097e-01,6.207246678003855989e-01,4.528685877401341098e-01,1.119106780758512620e+01
2.068387565790840155e-01,5.233474059982873294e-01,5.210358288521224068e-01,3.625993665874900351e-01,3.360276677435425796e+00
1.682953898165560347e-01,4.425854150080237304e-01,4.538790439356101269e-01,3.235523815476934462e-01,2.885525489438137470e+00
9.420666777459908714e-02,2.980895637419587740e-01,2.625060742735323971e-01,1.768813601700212068e-01,2.892337718989239193e+00
1.430489900095663069e-01,2.694897851982018810e-01,2.464746367339787358e-01,1.803208526065758210e-01,2.202119790554398993e+00
9.970403942805206032e-02,3.106687791627306683e-01,2.805301445317210374e-01,2.035985748218527291e-01,3.430731772681779645e+00
2.795945145912279717e-01,5.094016337883420231e-01,4.913072339891755846e-01,3.740725298995706827e-01,4.927440194775713600e+00
1.391723464288092960e-01,4.903441969918937438e-01,5.263237479034962307e-01,3.896358711505603645e-01,4.851650626137776534e+00
2.364247742262894636e-01,2.097559859034934249e-01,2.174434599209915941e-01,1.488584614743509449e-01,1.256056016313051193e+00
3.752434968133096516e-01,4.532581835787146129e-01,4.504234245378659907e-01,3.185250864691419048e-01,4.211999771509450596e+00
3.045991119513184464e-01,5.661785216923696101e-02,5.373769351152647006e-02,4.940327957661373032e-02,2.524690189151195807e-01
1.769003044170080752e-01,1.583824275692514716e-01,1.109880209841878212e-01,1.013946951702296012e-01,1.204230131543504889e+00
1.639064767814621126e-01,5.404313335822202857e-01,5.062389462771711424e-01,3.600985956577905100e-01,4.923340600834074543e+00
2.275678291852084312e-01,4.574934884192581319e-01,4.203213722003340536e-01,3.107940159186564633e-01,2.964809274355603819e+00
1.368932174439694560e-01,4.321217983692398623e-01,4.307811485278305041e-01,2.914270950535483018e-01,4.852436638125237955e+00
1.194545292901095790e-01,6.791422770240304052e-01,6.851441292288146245e-01,4.887782847855981494e-01,6.736977559341389643e+00
