MSE,Pearson,Spearman,Kendall,MSE-to-rho
2.055557853428284787e-01,1.827866068806631439e-01,1.279192620299884897e-01,8.569125307330083263e-02,1.658992285360717078e+00
1.562569433441804712e-01,2.477779389943662036e-01,1.967770124652658270e-01,1.328859440763428545e-01,1.891361330567659538e+00
1.616349071986728225e-01,2.398893868684090214e-01,1.505833071419266922e-01,9.936075342751175821e-02,1.017783940360201811e+00
4.311308372471279182e-01,1.329881886443110284e-01,1.307249765738277558e-01,8.833831312247364398e-02,3.440681484640883414e-01
5.482327106406413852e-01,3.363717451180896906e-02,5.682914777076793905e-02,3.883112472392382525e-02,7.568430833967486338e-02
2.464480461760516217e-01,8.770860587628497018e-02,5.159300783739075719e-02,3.137777638871525748e-02,2.290944904606533328e-01
3.430855907546135342e-01,1.274503445167144700e-01,1.225424822194137869e-01,8.219467016710420293e-02,5.018953108748250846e-01
4.897995020573886471e-01,2.128005073511964051e-01,1.772492231992066625e-01,1.196925865733216438e-01,7.751929003513916561e-01
2.422824061968812115e-01,2.281566214742058174e-01,2.076028557281696385e-01,1.402102971204733650e-01,2.097047861767388444e+00
2.770206774020770868e-01,-6.257303573663764579e-03,7.890210366253289087e-02,5.946966287452596506e-02,3.194082405675002234e-01
3.201311296621565661e-01,-8.671574324205226503e-03,-1.222487089413854975e-03,-2.316331208067669897e-03,4.403620711167370305e-01
3.974203558096227051e-01,2.693269202802142659e-01,2.599097631470275727e-01,1.758709422011084378e-01,3.332208293900680740e+00
5.091613140625826928e-01,7.693323161337518867e-02,1.054636261791191965e-01,7.251733550027085473e-02,1.317123315561887997e+00
3.172624679186401009e-01,1.216980624747571044e-01,7.758617523572150509e-02,5.329149477017960240e-02,2.471216746556794408e-01
3.281183984299620437e-01,1.427749991900932880e-01,1.568251027707047718e-01,1.048408342709505198e-01,1.415084773583207278e+00
3.264590553850924004e-01,9.888267363991486147e-02,9.663370241615161504e-02,6.856265366504145364e-02,4.859192817498407813e-01
1.444262357917272810e-01,6.916722986296115760e-02,6.398959465608743125e-02,4.360334625161477184e-02,8.144300362231223778e-01
3.056098934197639116e-01,1.866100932606464813e-01,1.595486097195095154e-01,1.106317039629953758e-01,2.620057462547172644e+00
3.602489085473094543e-01,1.538707818346335132e-01,1.321026921656670849e-01,8.992830353794223353e-02,6.811358665460489625e-01
3.151492035138471204e-01,8.463777303529503027e-02,7.568005040125079519e-02,5.311318081426844029e-02,2.399858614279896385e-01
2.606196194685118095e-01,1.171714068285856364e-01,1.232147002377297212e-01,8.365249822894527121e-02,5.405137052492104965e-01
1.727361403347151825e-01,1.335514518006071516e-01,1.125752197433628338e-01,7.598589407009208319e-02,7.273451723077944964e-01
2.727162033235368543e-01,2.008419398625670149e-01,8.086143824783498246e-02,4.810809684543900649e-02,7.822193101569275830e-01
1.759824990393343835e-01,1.505595149325097137e-01,5.303056908641515244e-02,3.392482393632536425e-02,-2.286348038947938477e-02
3.843845860436545525e-01,1.599544384984440404e-01,1.694943539217868278e-01,1.127484685585698060e-01,5.130792406561340835e-01
1.069227980312153908e-01,3.089072739595057904e-01,2.611461363382209244e-01,1.742510730507979833e-01,2.523747079324627496e+00
2.265319491473014590e-01,2.825407084700490845e-01,1.883766127480720753e-01,1.269315956161186643e-01,9.810991317683924740e-01
3.604352543851744861e-01,1.738799135789987071e-01,4.458023836844122317e-02,2.641807309246989310e-02,2.167604444034059441e-01
1.128441187532215756e-01,6.618558950100465743e-02,3.148196484346819923e-02,2.162978705671542157e-02,5.147963643537257772e-01
2.796215855155715357e-01,2.014402441362103391e-01,1.792043588625681361e-01,1.205041255156894531e-01,1.084220420712400879e+00
3.764642445934118786e-01,2.188967786071607247e-01,1.748212421378319281e-01,1.184239488269366869e-01,6.230309777651289460e-01
3.310319353498158979e-01,2.386444672045869575e-01,2.018876026154313441e-01,1.342167979330749217e-01,1.008222368644170031e+00
5.475312819448034940e-01,1.844996643182615637e-01,1.178081324345020969e-01,8.006073675876149154e-02,5.528334264825605082e-01
1.799602567674870313e-01,1.973865294148151872e-01,2.425609786337653562e-01,1.712980164187190013e-01,1.422540953684039211e+00
3.931801756144794324e-01,2.494955498804646010e-01,2.398578476227789247e-01,1.628677751385589623e-01,9.231037241462055620e-01
1.645435321198298328e-01,1.801797916869325167e-01,6.021146089392908490e-02,4.186537900570904552e-02,1.224966005646077827e+00
2.954514501034002372e-01,3.145494207449661683e-02,7.267620918244076071e-03,3.479559944993123374e-03,-3.118910841219791341e-01
3.045402444981654688e-01,2.370406738332289931e-01,1.869347894052311165e-01,1.277138392299037306e-01,4.308349297194983829e-01
3.757648585328003388e-01,1.701843999711099009e-01,8.560639915791250221e-02,5.586569154477643434e-02,3.799660564913947547e-01
4.140578946935818405e-01,1.466052693867020140e-01,8.933699604432808472e-02,5.860838854856856295e-02,1.933004264296336594e-01
1.677907030621260676e-01,1.588283756102046654e-02,-9.559152763424262622e-02,-6.533910488811099648e-02,-4.814843407674684883e-01
4.685921298800093671e-01,8.288690280835532553e-02,-7.719893253435833325e-03,-5.115764470558818548e-03,3.851710721679716537e-02
4.981902071300181589e-01,8.579530453778076715e-02,1.003823261934738698e-01,6.854563070383797030e-02,9.875711396513058016e-02
2.317643731279833974e-01,1.328890965606891184e-01,1.178033574969274966e-01,8.072156936283701734e-02,4.762445170766070324e-01
2.540746234269342652e-01,1.907324648443286252e-01,1.646984350968505872e-01,1.097086094095094944e-01,8.981262010976700516e-01
1.562169163427273577e-01,2.046010082090191085e-02,1.626451150413300503e-02,1.134010501312663656e-02,3.121385490849569178e-01
1.083630610024270968e-01,1.190460469178085817e-01,1.023037412234960031e-01,7.302029420344208210e-02,1.356807166517815189e+00
1.690696235510611711e-01,2.636139726978882769e-01,1.808288512942008153e-01,1.241028045172312827e-01,1.157162872373112439e+00
2.912598265247417495e-01,7.480244115924235271e-02,1.218767797949497078e-01,8.076505396507895063e-02,9.261320748339715303e-01
4.328687375260691361e-01,2.461487324828087464e-01,2.518025675516026851e-01,1.737291119723298749e-01,9.562083769656398724e-01
4.125578935358913402e-01,1.226941001681337573e-01,1.231800802840637837e-01,8.195989081968578505e-02,7.532020302984091531e-01
4.527117211659656415e-01,1.937820999511699338e-01,1.787687550666993419e-01,1.213937992249031067e-01,1.344376628120738326e+00
3.197593025828974755e-01,1.159193377698724686e-01,1.108382026459094338e-01,6.904248447722631521e-02,2.430511681476372754e-01
4.984266522616440653e-01,5.889699193204774724e-02,9.170439405006867994e-02,6.733364587240070476e-02,2.371289594712753246e-01
3.659788445195013007e-01,6.554607042916055226e-02,3.555257991488405822e-02,2.702514897695544940e-02,5.527989097633753124e-01
3.527863559795057502e-01,7.399468249625695826e-02,5.052423266444114325e-02,3.647643455431928000e-02,8.209517434433403205e-01
3.821008038538035723e-01,2.623197273821232245e-01,1.855152342268005794e-01,1.249843105388173253e-01,8.670594887339789780e-01
4.085182324372598206e-01,1.858805183340447031e-01,9.983829491153585478e-02,6.677274242613659427e-02,1.589554687536740285e-01
2.576653949253335241e-01,8.422135100836937449e-02,2.574058812875919602e-02,1.935437763053714580e-02,4.023382427044461251e-01
2.713514874320726022e-01,2.153651389706283670e-01,1.751245124863205493e-01,1.186498729007792602e-01,1.635565752250345284e+00
3.253653288891691919e-01,2.152968653792073084e-01,1.228462378022849716e-01,8.138346459974162006e-02,4.518142689101145026e-01
2.691002238381097200e-01,1.546311076635874804e-01,1.418408047162625918e-01,9.614139267408423895e-02,5.809125194319976204e-01
3.381477762634039208e-01,2.385691149669798283e-01,1.683619929665936821e-01,1.126838563153727407e-01,4.249482043195981440e+00
1.600441088422231428e-01,9.959451954083027581e-02,7.070457383132149054e-02,5.028928616077010111e-02,7.586033939262589731e-01
2.194751667499698911e-01,1.972092098329651932e-01,7.936541266977209519e-02,5.501452264866441011e-02,7.230436790805901959e-01
3.222447438958049859e-01,1.678878196428764957e-01,1.801958067296220156e-01,1.242210276284535508e-01,4.627604113575012335e-01
3.849408136095411881e-01,1.947152567567271841e-01,1.511588461118569815e-01,1.019201358503146054e-01,9.684903748636281007e-01
1.844202185848389242e-01,1.688489677479807771e-01,1.317079629407494068e-01,9.099566612493226181e-02,7.599184819645600220e-01
2.467916437787716910e-01,1.118555224357461499e-02,8.630293931723348466e-03,1.533033295828645053e-02,-1.606673108865664112e-01
1.794705144776197192e-01,3.064489699789149646e-01,2.448796653809323098e-01,1.648981330999708117e-01,2.892984769689816549e+00
4.115827990402835534e-01,5.941009674947975161e-02,-4.413337110364642935e-02,-3.283822977872233317e-02,-1.324757810376646083e-01
3.606734929475128304e-01,1.036438323556962554e-01,1.509886097029470610e-02,6.986873359169897164e-03,4.563065334555857500e-01
3.016506681291754588e-01,2.396101867483709791e-01,1.837334614020853518e-01,1.223096845439013008e-01,1.147780714277831349e+00
3.941710965386133192e-01,7.560236805790442050e-02,6.191351467052367413e-02,4.203537942242779879e-02,6.090633862325546266e-01
3.782912080051876735e-01,1.834764345226415350e-01,1.739906052264157399e-01,1.152409884568904169e-01,8.848951968994466233e-01
4.328331958685291969e-01,1.082782279832159994e-01,6.690544702977262170e-02,4.690432137350501046e-02,1.128559677297193836e-01
3.576799964792014008e-01,9.153976530621645014e-03,-1.407156072768064002e-02,-8.137037963078715477e-03,-2.860723432368772121e-02
3.281799030937955219e-01,2.050891214858447942e-01,2.112262539175977505e-01,1.418044755594448925e-01,5.433906112313767744e-01
4.697185466196513448e-01,1.729976039671586585e-01,1.690732433058319550e-01,1.177705338167270716e-01,1.841266831030887063e+00
