MSE,Pearson,Spearman,Kendall,MSE-to-rho
9.741059910638533159e-02,4.272753780873361773e-01,3.433666101463533349e-01,2.459126140767595448e-01,4.143250518618730283e+00
8.040171628215127264e-02,6.920218597449453446e-01,5.575881068295017728e-01,4.045919906654998344e-01,1.048769993649849930e+01
6.429705175461598865e-02,4.740109310626285932e-01,4.173772000683937944e-01,2.992410718006416892e-01,8.535570771828473013e+00
6.325923089505330887e-02,4.722437127314351724e-01,4.367395202928050502e-01,3.147969746218275966e-01,7.167026060257342124e+00
5.867532628147378165e-02,5.602125662741292977e-01,4.773721617011276730e-01,3.358263116222861000e-01,1.292727856479518778e+01
2.045701874447433954e-01,2.356330240043422730e-01,2.449604098743813907e-01,1.678858398966537324e-01,2.179059111795157211e+00
8.811292511771168234e-02,7.035514977471364340e-01,6.150433026334890529e-01,4.495523398758177192e-01,9.765869830594761325e+00
2.442901797080951620e-01,2.771087936662843809e-01,2.511020388297193762e-01,1.737490311288910905e-01,9.326024417232295916e-01
1.092170898939927581e-01,6.228666490328805816e-01,5.809022470219101786e-01,4.100298787348417573e-01,9.068263934111021385e+00
2.650845106228962300e-01,5.729897292181576063e-01,5.418999212796863363e-01,3.871045755719464965e-01,4.172136938518336002e+00
9.017140747977449300e-02,7.471714559727532512e-01,6.307002365578163738e-01,4.588263741300995235e-01,8.208599273326766976e+00
5.905295806793250252e-02,5.789242945754187186e-01,4.801190951581109090e-01,3.366659790807184360e-01,9.529570349336514923e+00
2.903053471167802990e-01,5.197363431477416418e-01,4.087840572700634501e-01,2.860755927824311096e-01,4.192268915560532605e+00
3.839495321168016617e-01,1.165303141058407072e-01,3.185628345087945096e-02,2.346974621827728133e-02,9.191648787842624513e-01
1.106613923948771977e-01,4.556979755412330912e-01,3.707278641676229891e-01,2.572540734258448869e-01,5.222129652426369617e+00
1.577734840195690325e-01,3.548347541271033023e-01,3.146346928302296564e-01,2.252735966995874362e-01,7.094138730399311754e+00
2.417976484718098729e-01,6.853292517810821716e-01,5.817855013482110538e-01,4.220660290869691078e-01,9.446637829229295846e+00
1.474890078254503523e-01,6.221946760335100857e-01,4.442652527932071105e-01,3.116063466266615900e-01,3.612636669205516515e+00
1.825593220158380214e-01,3.461373594852681923e-01,3.259500535382821584e-01,2.258986539984164377e-01,4.565615270126378356e+00
1.600169544841011648e-01,5.208978744279814110e-01,4.576735086745862269e-01,3.222710338792348361e-01,4.888452362149442010e+00
8.519927125381278332e-02,6.098793166522287201e-01,4.890517433992460639e-01,3.444474309288660385e-01,7.400976552768571359e+00
5.284334565250168453e-02,5.774901625042220266e-01,5.477081861516904793e-01,3.864866024919780263e-01,1.028724234505349777e+01
1.822537268167440938e-01,6.223868264762021374e-01,5.651586564243541444e-01,3.971138267283409462e-01,7.294296669744508854e+00
2.757828450479100635e-01,5.927751059788941568e-01,5.296343314161614524e-01,3.686448097678876046e-01,4.053596402756316941e+00
2.391208260594659407e-01,4.542152561138615430e-01,4.119172616315198154e-01,2.908762970371295831e-01,5.983099788714465461e+00
3.654610225609968288e-01,2.919223430767289851e-01,2.731465581741649995e-01,1.860209401175146604e-01,3.259536803815394013e+00
7.920430476833024980e-02,6.636943622128238518e-01,5.624113113970518052e-01,3.993612118181439352e-01,1.309515656316985144e+01
1.352789699978771132e-01,1.688360369217868640e-01,1.307825110434767402e-01,9.066074926032419157e-02,1.974227841874720779e+00
2.915476792356498370e-01,4.972241138718036524e-01,4.371953946905531296e-01,3.087289452848272497e-01,3.951191058254026611e+00
1.762630888778443372e-01,4.909610818265899845e-01,4.723118357236225084e-01,3.274049464516397556e-01,3.838402128608665809e+00
5.764022261411500675e-02,6.289016006517880175e-01,4.880064849063514565e-01,3.460963870483810267e-01,9.311343998640461805e+00
6.426210097491834305e-02,5.066653967616768783e-01,4.592935404108366426e-01,3.224683085385672832e-01,6.876110129718184361e+00
2.605153133053300096e-01,4.898489057318787254e-01,4.564850169763284282e-01,3.196027003375421782e-01,3.186247201823101616e+00
2.446882478682652351e-01,2.161306777942806623e-01,1.976526863383232524e-01,1.327493019960828413e-01,1.141428791213958016e+00
1.132375903686349411e-01,5.607613265135847902e-01,5.074384161396628956e-01,3.594649122807016539e-01,5.879518654447412729e+00
5.692405167927557658e-02,7.513332932355133442e-01,6.116781379246584160e-01,4.398312080676751168e-01,1.154574383155246409e+01
1.091666002897172527e-01,6.578783100382852300e-01,5.378697201542145256e-01,3.808014335125222694e-01,6.463908794025656768e+00
3.824776423838829320e-01,3.702561167337685699e-01,3.041078246501223159e-01,2.032316331208067206e-01,2.603913663096566022e+00
1.852447107287537864e-01,3.077239982681843622e-01,3.010582539384102918e-01,2.024226569987914726e-01,1.642409186598545290e+00
1.396843674027971882e-01,3.805238322404022600e-01,2.805133037892704184e-01,1.910534858523982027e-01,2.553051981650000801e+00
9.201344747847739480e-02,4.856111675991798271e-01,4.043607682243871015e-01,2.838961328499395309e-01,4.416141371960043749e+00
1.563113074858716589e-01,6.865449091920874380e-01,5.974709509526712203e-01,4.266645414010084014e-01,4.116187084500737114e+00
8.199140964685093513e-02,7.000348866020509320e-01,6.278274738723044202e-01,4.533998833187480315e-01,7.727757525452751963e+00
5.791917701422143877e-02,6.502464925274414886e-01,5.517341097145954665e-01,3.991231403925490362e-01,9.460432109900439812e+00
3.616059638666600518e-01,6.093777915742047968e-01,5.649285480770086521e-01,4.041279326582489229e-01,3.322884216636776245e+00
6.146944328815043268e-02,7.249689052124891342e-01,6.252430370428599948e-01,4.530570487977663152e-01,1.039546645844106365e+01
1.061772717076692740e-01,5.700939659933745851e-01,4.652893703951465620e-01,3.249757052964952764e-01,5.906908932682050306e+00
2.405037603440645377e-01,3.590080626696751653e-01,2.546061961657218320e-01,1.803736925449014317e-01,1.538860979301098331e+00
4.082888901056916375e-01,4.305157346193479451e-01,3.402721049651891705e-01,2.391103054548484874e-01,4.582297347640815310e+00
2.281262339496985259e-01,5.081663097765790615e-01,3.489006491625101791e-01,2.418417302162769733e-01,2.194722589001440127e+00
3.735520995012000522e-01,2.357926999875909202e-01,2.155702927745358766e-01,1.488376255365253809e-01,2.890354960342430335e+00
1.610584687215449728e-01,7.070374610916205782e-01,5.408439618647494784e-01,3.899884360545067818e-01,4.631254971231289375e+00
1.733013624926109664e-01,5.356637934402282974e-01,4.863675138729299796e-01,3.393331666458306306e-01,3.383772381834961873e+00
3.120187866793864839e-01,3.912501200224160480e-01,2.887436649334947925e-01,2.034985831562278469e-01,1.542404543046556720e+00
6.248587501116020793e-02,6.228046830144551294e-01,5.930320943208140516e-01,4.184015501937741743e-01,1.209020727631146208e+01
1.867175805088251150e-01,6.529552865306061937e-01,5.672981340671584549e-01,4.040590907196732751e-01,6.242384697710689601e+00
